hhid,indid,APER,gender,age,educ,vehicles,income,school,employment
449981085,44998108502,2,1,0,0,2,0,0,0
449981086,44998108602,2,1,0,0,2,0,0,0
449981087,44998108702,2,1,0,0,2,0,0,0
449981088,44998108802,2,1,0,0,2,0,0,0
449981089,44998108902,2,1,0,0,2,0,0,0
449981090,44998109002,2,1,0,0,2,0,0,0
449981091,44998109102,2,1,0,0,2,0,0,0
449981092,44998109202,2,1,0,0,2,0,0,0
449981093,44998109302,2,1,0,0,2,0,0,0
449981094,44998109402,2,1,0,0,2,0,0,0
449981095,44998109502,2,1,0,0,2,0,0,0
449981096,44998109602,2,1,0,0,2,0,0,0
449981097,44998109702,2,1,0,0,2,0,0,0
449981098,44998109802,2,1,0,0,2,0,0,0
449981099,44998109902,2,1,0,0,2,0,0,0
449981100,44998110002,2,1,0,0,2,0,0,0
449981101,44998110102,2,1,0,0,2,0,0,0
449981102,44998110202,2,1,0,0,2,0,0,0
449981103,44998110302,2,1,0,0,2,0,0,0
449981104,44998110402,2,1,0,0,2,0,0,0
449981105,44998110502,2,1,0,0,2,0,0,0
449981106,44998110602,2,1,0,0,2,0,0,0
449981107,44998110702,2,1,0,0,2,0,0,0
449981108,44998110802,2,1,0,0,2,0,0,0
449981109,44998110902,2,1,0,0,2,0,0,0
449981110,44998111002,2,1,0,0,2,0,0,0
449981111,44998111102,2,1,0,0,2,0,0,0
449981112,44998111202,2,1,0,0,2,0,0,0
449981113,44998111302,2,1,0,0,2,0,0,0
449981114,44998111402,2,1,0,0,2,0,0,0
449981115,44998111502,2,1,0,0,2,0,0,0
449981116,44998111602,2,1,0,0,2,0,0,0
449981117,44998111702,2,1,0,0,2,0,0,0
449981118,44998111802,2,1,0,0,2,0,0,0
449981119,44998111902,2,1,0,0,2,0,0,0
449981120,44998112002,2,1,0,0,2,0,0,0
449981121,44998112102,2,1,0,0,2,0,0,0
449981122,44998112202,2,1,0,0,2,0,0,0
449981123,44998112302,2,1,0,0,2,0,0,0
449981124,44998112402,2,1,0,0,2,0,0,0
449981125,44998112502,2,1,0,0,2,0,0,0
449981126,44998112602,2,1,0,0,2,0,0,0
449981127,44998112702,2,1,0,0,2,0,0,0
449981128,44998112802,2,1,0,0,2,0,0,0
449981129,44998112902,2,1,0,0,2,0,0,0
449981130,44998113002,2,1,0,0,2,0,0,0
449981131,44998113102,2,1,0,0,2,0,0,0
449981132,44998113202,2,1,0,0,2,0,0,0
449981133,44998113302,2,1,0,0,2,0,0,0
449981134,44998113402,2,1,0,0,2,0,0,0
449981135,44998113502,2,1,0,0,2,0,0,0
449981136,44998113602,2,1,0,0,2,0,0,0
449981137,44998113702,2,1,0,0,2,0,0,0
449981138,44998113802,2,1,0,0,2,0,0,0
449981139,44998113902,2,1,0,0,2,0,0,0
449981140,44998114002,2,1,0,0,2,0,0,0
449981141,44998114102,2,1,0,0,2,0,0,0
449981142,44998114202,2,1,0,0,2,0,0,0
449981143,44998114302,2,1,0,0,2,0,0,0
449981144,44998114402,2,1,0,0,2,0,0,0
449981145,44998114502,2,1,0,0,2,0,0,0
449981146,44998114602,2,1,0,0,2,0,0,0
449981147,44998114702,2,1,0,0,2,0,0,0
449981148,44998114802,2,1,0,0,2,0,0,0
449981149,44998114902,2,1,0,0,2,0,0,0
449981150,44998115002,2,1,0,0,2,0,0,0
449981151,44998115102,2,1,0,0,2,0,0,0
449981152,44998115202,2,1,0,0,2,0,0,0
449981153,44998115302,2,1,0,0,2,0,0,0
449981154,44998115402,2,1,0,0,2,0,0,0
449981155,44998115502,2,1,0,0,2,0,0,0
449981156,44998115602,2,1,0,0,2,0,0,0
449981157,44998115702,2,1,0,0,2,0,0,0
449981158,44998115802,2,1,0,0,2,0,0,0
449981159,44998115902,2,1,0,0,2,0,0,0
449981160,44998116002,2,1,0,0,2,0,0,0
449981161,44998116102,2,1,0,0,2,0,0,0
449981162,44998116202,2,1,0,0,2,0,0,0
449981163,44998116302,2,1,0,0,2,0,0,0
449981164,44998116402,2,1,0,0,2,0,0,0
449981165,44998116502,2,1,0,0,2,0,0,0
449981166,44998116602,2,1,0,0,2,0,0,0
449981167,44998116702,2,1,0,0,2,0,0,0
449981168,44998116802,2,1,0,0,2,0,0,0
449981169,44998116902,2,1,0,0,2,0,0,0
449981170,44998117002,2,1,0,0,2,0,0,0
449981171,44998117102,2,1,0,0,2,0,0,0
449981172,44998117202,2,1,0,0,2,0,0,0
449981173,44998117302,2,1,0,0,2,0,0,0
449981174,44998117402,2,1,0,0,2,0,0,0
449981175,44998117502,2,1,0,0,2,0,0,0
449981176,44998117602,2,1,0,0,2,0,0,0
449981177,44998117702,2,1,0,0,2,0,0,0
449981178,44998117802,2,1,0,0,2,0,0,0
449981179,44998117902,2,1,0,0,2,0,0,0
449981180,44998118002,2,1,0,0,2,0,0,0
449981181,44998118102,2,1,0,0,2,0,0,0
449981182,44998118202,2,1,0,0,2,0,0,0
449981183,44998118302,2,1,0,0,2,0,0,0
449981184,44998118402,2,1,0,0,2,0,0,0
449981185,44998118502,2,1,0,0,2,0,0,0
449981186,44998118602,2,1,0,0,2,0,0,0
449981187,44998118702,2,1,0,0,2,0,0,0
449981188,44998118802,2,1,0,0,2,0,0,0
449981189,44998118902,2,1,0,0,2,0,0,0
449981190,44998119002,2,1,0,0,2,0,0,0
449981191,44998119102,2,1,0,0,2,0,0,0
449981192,44998119202,2,1,0,0,2,0,0,0
449981193,44998119302,2,1,0,0,2,0,0,0
449981194,44998119402,2,1,0,0,2,0,0,0
449981195,44998119502,2,1,0,0,2,0,0,0
449981196,44998119602,2,1,0,0,2,0,0,0
449981197,44998119702,2,1,0,0,2,0,0,0
449981198,44998119802,2,1,0,0,2,0,0,0
449981199,44998119902,2,1,0,0,2,0,0,0
449981200,44998120002,2,1,0,0,2,0,0,0
449981201,44998120102,2,1,0,0,2,0,0,0
449981202,44998120202,2,1,0,0,2,0,0,0
449981203,44998120302,2,1,0,0,2,0,0,0
449981204,44998120402,2,1,0,0,2,0,0,0
449981205,44998120502,2,1,0,0,2,0,0,0
449981206,44998120602,2,1,0,0,2,0,0,0
449981207,44998120702,2,1,0,0,2,0,0,0
449981208,44998120802,2,1,0,0,2,0,0,0
449981209,44998120902,2,1,0,0,2,0,0,0
449981210,44998121002,2,1,0,0,2,0,0,0
449981211,44998121102,2,1,0,0,2,0,0,0
449981212,44998121202,2,1,0,0,2,0,0,0
449981213,44998121302,2,1,0,0,2,0,0,0
449981214,44998121402,2,1,0,0,2,0,0,0
449981215,44998121502,2,1,0,0,2,0,0,0
449981216,44998121602,2,1,0,0,2,0,0,0
449981217,44998121702,2,1,0,0,2,0,0,0
449981218,44998121802,2,1,0,0,2,0,0,0
449981219,44998121902,2,1,0,0,2,0,0,0
449981220,44998122002,2,1,0,0,2,0,0,0
449981221,44998122102,2,1,0,0,2,0,0,0
449981222,44998122202,2,1,0,0,2,0,0,0
449981223,44998122302,2,1,0,0,2,0,0,0
449981224,44998122402,2,1,0,0,2,0,0,0
449981225,44998122502,2,1,0,0,2,0,0,0
449981226,44998122602,2,1,0,0,2,0,0,0
449981227,44998122702,2,1,0,0,2,0,0,0
449981228,44998122802,2,1,0,0,2,0,0,0
449981229,44998122902,2,1,0,0,2,0,0,0
449981230,44998123002,2,1,0,0,2,0,0,0
449981231,44998123102,2,1,0,0,2,0,0,0
449981232,44998123202,2,1,0,0,2,0,0,0
449981233,44998123302,2,1,0,0,2,0,0,0
449981234,44998123402,2,1,0,0,2,0,0,0
449981235,44998123502,2,1,0,0,2,0,0,0
449981236,44998123602,2,1,0,0,2,0,0,0
449981237,44998123702,2,1,0,0,2,0,0,0
449981238,44998123802,2,1,0,0,2,0,0,0
449981239,44998123902,2,1,0,0,2,0,0,0
449981240,44998124002,2,1,0,0,2,0,0,0
449981241,44998124102,2,1,0,0,2,0,0,0
449981242,44998124202,2,1,0,0,2,0,0,0
449981243,44998124302,2,1,0,0,2,0,0,0
449981244,44998124402,2,1,0,0,2,0,0,0
449981245,44998124502,2,1,0,0,2,0,0,0
449981246,44998124602,2,1,0,0,2,0,0,0
449981247,44998124702,2,1,0,0,2,0,0,0
449981248,44998124802,2,1,0,0,2,0,0,0
449981249,44998124902,2,1,0,0,2,0,0,0
449981250,44998125002,2,1,0,0,2,0,0,0
449981251,44998125102,2,1,0,0,2,0,0,0
449981252,44998125202,2,1,0,0,2,0,0,0
449981253,44998125302,2,1,0,0,2,0,0,0
449981254,44998125402,2,1,0,0,2,0,0,0
449981255,44998125502,2,1,0,0,2,0,0,0
449981256,44998125602,2,1,0,0,2,0,0,0
449981257,44998125702,2,1,0,0,2,0,0,0
449981258,44998125802,2,1,0,0,2,0,0,0
449981259,44998125902,2,1,0,0,2,0,0,0
449981260,44998126002,2,1,0,0,2,0,0,0
449981261,44998126102,2,1,0,0,2,0,0,0
449981262,44998126202,2,1,0,0,2,0,0,0
449981263,44998126302,2,1,0,0,2,0,0,0
449981264,44998126402,2,1,0,0,2,0,0,0
449981265,44998126502,2,1,0,0,2,0,0,0
449981266,44998126602,2,1,0,0,2,0,0,0
449981267,44998126702,2,1,0,0,2,0,0,0
449981268,44998126802,2,1,0,0,2,0,0,0
449981269,44998126902,2,1,0,0,2,0,0,0
449981270,44998127002,2,1,0,0,2,0,0,0
449981271,44998127102,2,1,0,0,2,0,0,0
449981272,44998127202,2,1,0,0,2,0,0,0
449981273,44998127302,2,1,0,0,2,0,0,0
449981274,44998127402,2,1,0,0,2,0,0,0
449981275,44998127502,2,1,0,0,2,0,0,0
449981276,44998127602,2,1,0,0,2,0,0,0
449981277,44998127702,2,1,0,0,2,0,0,0
449981278,44998127802,2,1,0,0,2,0,0,0
449981279,44998127902,2,1,0,0,2,0,0,0
449981280,44998128002,2,1,0,0,2,0,0,0
449981281,44998128102,2,1,0,0,2,0,0,0
449981282,44998128202,2,1,0,0,2,0,0,0
449981283,44998128302,2,1,0,0,2,0,0,0
449981284,44998128402,2,1,0,0,2,0,0,0
449981285,44998128502,2,1,0,0,2,0,0,0
449981286,44998128602,2,1,0,0,2,0,0,0
449981287,44998128702,2,1,0,0,2,0,0,0
449981288,44998128802,2,1,0,0,2,0,0,0
449981289,44998128902,2,1,0,0,2,0,0,0
449981290,44998129002,2,1,0,0,2,0,0,0
449981291,44998129102,2,1,0,0,2,0,0,0
449981292,44998129202,2,1,0,0,2,0,0,0
449981293,44998129302,2,1,0,0,2,0,0,0
449981294,44998129402,2,1,0,0,2,0,0,0
449981295,44998129502,2,1,0,0,2,0,0,0
449981296,44998129602,2,1,0,0,2,0,0,0
449981297,44998129702,2,1,0,0,2,0,0,0
449981298,44998129802,2,1,0,0,2,0,0,0
449981299,44998129902,2,1,0,0,2,0,0,0
449981300,44998130002,2,1,0,0,2,0,0,0
449981301,44998130102,2,1,0,0,2,0,0,0
449981302,44998130202,2,1,0,0,2,0,0,0
449981303,44998130302,2,1,0,0,2,0,0,0
449981304,44998130402,2,1,0,0,2,0,0,0
449981305,44998130502,2,1,0,0,2,0,0,0
449981306,44998130602,2,1,0,0,2,0,0,0
449981307,44998130702,2,1,0,0,2,0,0,0
449981308,44998130802,2,1,0,0,2,0,0,0
449981309,44998130902,2,1,0,0,2,0,0,0
449981310,44998131002,2,1,0,0,2,0,0,0
449981311,44998131102,2,1,0,0,2,0,0,0
449981312,44998131202,2,1,0,0,2,0,0,0
449981313,44998131302,2,1,0,0,2,0,0,0
449981314,44998131402,2,1,0,0,2,0,0,0
449981315,44998131502,2,1,0,0,2,0,0,0
449981316,44998131602,2,1,0,0,2,0,0,0
449981317,44998131702,2,1,0,0,2,0,0,0
449981318,44998131802,2,1,0,0,2,0,0,0
449981319,44998131902,2,1,0,0,2,0,0,0
449981320,44998132002,2,1,0,0,2,0,0,0
449981321,44998132102,2,1,0,0,2,0,0,0
449981322,44998132202,2,1,0,0,2,0,0,0
449981323,44998132302,2,1,0,0,2,0,0,0
449981324,44998132402,2,1,0,0,2,0,0,0
449981325,44998132502,2,1,0,0,2,0,0,0
449981326,44998132602,2,1,0,0,2,0,0,0
449981327,44998132702,2,1,0,0,2,0,0,0
449981328,44998132802,2,1,0,0,2,0,0,0
449981329,44998132902,2,1,0,0,2,0,0,0
449981330,44998133002,2,1,0,0,2,0,0,0
449981331,44998133102,2,1,0,0,2,0,0,0
449981332,44998133202,2,1,0,0,2,0,0,0
449981333,44998133302,2,1,0,0,2,0,0,0
449981334,44998133402,2,1,0,0,2,0,0,0
449981335,44998133502,2,1,0,0,2,0,0,0
449981336,44998133602,2,1,0,0,2,0,0,0
449981337,44998133702,2,1,0,0,2,0,0,0
449981338,44998133802,2,1,0,0,2,0,0,0
449981339,44998133902,2,1,0,0,2,0,0,0
449981340,44998134002,2,1,0,0,2,0,0,0
449981341,44998134102,2,1,0,0,2,0,0,0
449981342,44998134202,2,1,0,0,2,0,0,0
449981343,44998134302,2,1,0,0,2,0,0,0
449981344,44998134402,2,1,0,0,2,0,0,0
449981345,44998134502,2,1,0,0,2,0,0,0
449981346,44998134602,2,1,0,0,2,0,0,0
449981347,44998134702,2,1,0,0,2,0,0,0
449981348,44998134802,2,1,0,0,2,0,0,0
449981349,44998134902,2,1,0,0,2,0,0,0
449981350,44998135002,2,1,0,0,2,0,0,0
449981351,44998135102,2,1,0,0,2,0,0,0
449981352,44998135202,2,1,0,0,2,0,0,0
449981353,44998135302,2,1,0,0,2,0,0,0
449981354,44998135402,2,1,0,0,2,0,0,0
449981355,44998135502,2,1,0,0,2,0,0,0
449981356,44998135602,2,1,0,0,2,0,0,0
449981357,44998135702,2,1,0,0,2,0,0,0
449981358,44998135802,2,1,0,0,2,0,0,0
449981359,44998135902,2,1,0,0,2,0,0,0
449981360,44998136002,2,1,0,0,2,0,0,0
449981361,44998136102,2,1,0,0,2,0,0,0
449981362,44998136202,2,1,0,0,2,0,0,0
449981363,44998136302,2,1,0,0,2,0,0,0
449981364,44998136402,2,1,0,0,2,0,0,0
449981365,44998136502,2,1,0,0,2,0,0,0
449981366,44998136602,2,1,0,0,2,0,0,0
449981367,44998136702,2,1,0,0,2,0,0,0
449981368,44998136802,2,1,0,0,2,0,0,0
449981369,44998136902,2,1,0,0,2,0,0,0
449981370,44998137002,2,1,0,0,2,0,0,0
449981371,44998137102,2,1,0,0,2,0,0,0
449981372,44998137202,2,1,0,0,2,0,0,0
449981373,44998137302,2,1,0,0,2,0,0,0
449981374,44998137402,2,1,0,0,2,0,0,0
449981375,44998137502,2,1,0,0,2,0,0,0
449981376,44998137602,2,1,0,0,2,0,0,0
449981377,44998137702,2,1,0,0,2,0,0,0
449981378,44998137802,2,1,0,0,2,0,0,0
449981379,44998137902,2,1,0,0,2,0,0,0
449981380,44998138002,2,1,0,0,2,0,0,0
449981381,44998138102,2,1,0,0,2,0,0,0
449981382,44998138202,2,1,0,0,2,0,0,0
449981383,44998138302,2,1,0,0,2,0,0,0
449981384,44998138402,2,1,0,0,2,0,0,0
449981385,44998138502,2,1,0,0,2,0,0,0
449981386,44998138602,2,1,0,0,2,0,0,0
449981387,44998138702,2,1,0,0,2,0,0,0
449981388,44998138802,2,1,0,0,2,0,0,0
449981389,44998138902,2,1,0,0,2,0,0,0
449981390,44998139002,2,1,0,0,2,0,0,0
449981391,44998139102,2,1,0,0,2,0,0,0
449980000,44998000001,2,1,6,0,2,21800,1,1
449980001,44998000101,2,1,6,0,2,21800,1,1
449980002,44998000201,2,1,6,0,2,21800,1,1
449980003,44998000301,2,1,6,0,2,21800,1,1
449980004,44998000401,2,1,6,0,2,21800,1,1
449980005,44998000501,2,1,6,0,2,21800,1,1
449980006,44998000601,2,1,6,0,2,21800,1,1
449980007,44998000701,2,1,6,0,2,21800,1,1
449980008,44998000801,2,1,6,0,2,21800,1,1
449980009,44998000901,2,1,6,0,2,21800,1,1
449980010,44998001001,2,1,6,0,2,21800,1,1
449980011,44998001101,2,1,6,0,2,21800,1,1
449980012,44998001201,2,1,6,0,2,21800,1,1
449980013,44998001301,2,1,6,0,2,21800,1,1
449980014,44998001401,2,1,6,0,2,21800,1,1
449980015,44998001501,2,1,6,0,2,21800,1,1
449980016,44998001601,2,1,6,0,2,21800,1,1
449980017,44998001701,2,1,6,0,2,21800,1,1
449980018,44998001801,2,1,6,0,2,21800,1,1
449980019,44998001901,2,1,6,0,2,21800,1,1
449980020,44998002001,2,1,6,0,2,21800,1,1
449980021,44998002101,2,1,6,0,2,21800,1,1
449980022,44998002201,2,1,6,0,2,21800,1,1
449980023,44998002301,2,1,6,0,2,21800,1,1
449980024,44998002401,2,1,6,0,2,21800,1,1
449980025,44998002501,2,1,6,0,2,21800,1,1
449980026,44998002601,2,1,6,0,2,21800,1,1
449980027,44998002701,2,1,6,0,2,21800,1,1
449980028,44998002801,2,1,6,0,2,21800,1,1
449980029,44998002901,2,1,6,0,2,21800,1,1
449980030,44998003001,2,1,6,0,2,21800,1,1
449980031,44998003101,2,1,6,0,2,21800,1,1
449980032,44998003201,2,1,6,0,2,21800,1,1
449980033,44998003301,2,1,6,0,2,21800,1,1
449980034,44998003401,2,1,6,0,2,21800,1,1
449980035,44998003501,2,1,6,0,2,21800,1,1
449980036,44998003601,2,1,6,0,2,21800,1,1
449980037,44998003701,2,1,6,0,2,21800,1,1
449980038,44998003801,2,1,6,0,2,21800,1,1
449980039,44998003901,2,1,6,0,2,21800,1,1
449980040,44998004001,2,1,6,0,2,21800,1,1
449980041,44998004101,2,1,6,0,2,21800,1,1
449980042,44998004201,2,1,6,0,2,21800,1,1
449980043,44998004301,2,1,6,0,2,21800,1,1
449980044,44998004401,2,1,6,0,2,21800,1,1
449980045,44998004501,2,1,6,0,2,21800,1,1
449980046,44998004601,2,1,6,0,2,21800,1,1
449980047,44998004701,2,1,6,0,2,21800,1,1
449980048,44998004801,2,1,6,0,2,21800,1,1
449980049,44998004901,2,1,6,0,2,21800,1,1
449980050,44998005001,2,1,6,0,2,21800,1,1
449980051,44998005101,2,1,6,0,2,21800,1,1
449980052,44998005201,2,1,6,0,2,21800,1,1
449980053,44998005301,2,1,6,0,2,21800,1,1
449980054,44998005401,2,1,6,0,2,21800,1,1
449980055,44998005501,2,1,6,0,2,21800,1,1
449980056,44998005601,2,1,6,0,2,21800,1,1
449980057,44998005701,2,1,6,0,2,21800,1,1
449980058,44998005801,2,1,6,0,2,21800,1,1
449980059,44998005901,2,1,6,0,2,21800,1,1
449980060,44998006001,2,1,6,0,2,21800,1,1
449980061,44998006101,2,1,6,0,2,21800,1,1
449980062,44998006201,2,1,6,0,2,21800,1,1
449980063,44998006301,2,1,6,0,2,21800,1,1
449980064,44998006401,2,1,6,0,2,21800,1,1
449980065,44998006501,2,1,6,0,2,21800,1,1
449980066,44998006601,2,1,6,0,2,21800,1,1
449980067,44998006701,2,1,6,0,2,21800,1,1
449980068,44998006801,2,1,6,0,2,21800,1,1
449980069,44998006901,2,1,6,0,2,21800,1,1
449980070,44998007001,2,1,6,0,2,21800,1,1
449980071,44998007101,2,1,6,0,2,21800,1,1
449980072,44998007201,2,1,6,0,2,21800,1,1
449980073,44998007301,2,1,6,0,2,21800,1,1
449980074,44998007401,2,1,6,0,2,21800,1,1
449980075,44998007501,2,1,6,0,2,21800,1,1
449980076,44998007601,2,1,6,0,2,21800,1,1
449980077,44998007701,2,1,6,0,2,21800,1,1
449980078,44998007801,2,1,6,0,2,21800,1,1
449980079,44998007901,2,1,6,0,2,21800,1,1
449980080,44998008001,2,1,6,0,2,21800,1,1
449980081,44998008101,2,1,6,0,2,21800,1,1
449980082,44998008201,2,1,6,0,2,21800,1,1
449980083,44998008301,2,1,6,0,2,21800,1,1
449980084,44998008401,2,1,6,0,2,21800,1,1
449980085,44998008501,2,1,6,0,2,21800,1,1
449980086,44998008601,2,1,6,0,2,21800,1,1
449980087,44998008701,2,1,6,0,2,21800,1,1
449980088,44998008801,2,1,6,0,2,21800,1,1
449980089,44998008901,2,1,6,0,2,21800,1,1
449980090,44998009001,2,1,6,0,2,21800,1,1
449980091,44998009101,2,1,6,0,2,21800,1,1
449980092,44998009201,2,1,6,0,2,21800,1,1
449980093,44998009301,2,1,6,0,2,21800,1,1
449980094,44998009401,2,1,6,0,2,21800,1,1
449980095,44998009501,2,1,6,0,2,21800,1,1
449980096,44998009601,2,1,6,0,2,21800,1,1
449980097,44998009701,2,1,6,0,2,21800,1,1
449980098,44998009801,2,1,6,0,2,21800,1,1
449980099,44998009901,2,1,6,0,2,21800,1,1
449980100,44998010001,2,1,6,0,2,21800,1,1
449980101,44998010101,2,1,6,0,2,21800,1,1
449980102,44998010201,2,1,6,0,2,21800,1,1
449980103,44998010301,2,1,6,0,2,21800,1,1
449980104,44998010401,2,1,6,0,2,21800,1,1
449980105,44998010501,2,1,6,0,2,21800,1,1
449980106,44998010601,2,1,6,0,2,21800,1,1
449980107,44998010701,2,1,6,0,2,21800,1,1
449980108,44998010801,2,1,6,0,2,21800,1,1
449980109,44998010901,2,1,6,0,2,21800,1,1
449980110,44998011001,2,1,6,0,2,21800,1,1
449980111,44998011101,2,1,6,0,2,21800,1,1
449980112,44998011201,2,1,6,0,2,21800,1,1
449980113,44998011301,2,1,6,0,2,21800,1,1
449980114,44998011401,2,1,6,0,2,21800,1,1
449980115,44998011501,2,1,6,0,2,21800,1,1
449980116,44998011601,2,1,6,0,2,21800,1,1
449980117,44998011701,2,1,6,0,2,21800,1,1
449980118,44998011801,2,1,6,0,2,21800,1,1
449980119,44998011901,2,1,6,0,2,21800,1,1
449980120,44998012001,2,1,6,0,2,21800,1,1
449980121,44998012101,2,1,6,0,2,21800,1,1
449980122,44998012201,2,1,6,0,2,21800,1,1
449980123,44998012301,2,1,6,0,2,21800,1,1
449980124,44998012401,2,1,6,0,2,21800,1,1
449980125,44998012501,2,1,6,0,2,21800,1,1
449980126,44998012601,2,1,6,0,2,21800,1,1
449980127,44998012701,2,1,6,0,2,21800,1,1
449980128,44998012801,2,1,6,0,2,21800,1,1
449980129,44998012901,2,1,6,0,2,21800,1,1
449980130,44998013001,2,1,6,0,2,21800,1,1
449980131,44998013101,2,1,6,0,2,21800,1,1
449980132,44998013201,2,1,6,0,2,21800,1,1
449980133,44998013301,2,1,6,0,2,21800,1,1
449980134,44998013401,2,1,6,0,2,21800,1,1
449980135,44998013501,2,1,6,0,2,21800,1,1
449980136,44998013601,2,1,6,0,2,21800,1,1
449980137,44998013701,2,1,6,0,2,21800,1,1
449980138,44998013801,2,1,6,0,2,21800,1,1
449980139,44998013901,2,1,6,0,2,21800,1,1
449980140,44998014001,2,1,6,0,2,21800,1,1
449980141,44998014101,2,1,6,0,2,21800,1,1
449980142,44998014201,2,1,6,0,2,21800,1,1
449980143,44998014301,2,1,6,0,2,21800,1,1
449980144,44998014401,2,1,6,0,2,21800,1,1
449980145,44998014501,2,1,6,0,2,21800,1,1
449980146,44998014601,2,1,6,0,2,21800,1,1
449980147,44998014701,2,1,6,0,2,21800,1,1
449980148,44998014801,2,1,6,0,2,21800,1,1
449980149,44998014901,2,1,6,0,2,21800,1,1
449980150,44998015001,2,1,6,0,2,21800,1,1
449980151,44998015101,2,1,6,0,2,21800,1,1
449980152,44998015201,2,1,6,0,2,21800,1,1
449980153,44998015301,2,1,6,0,2,21800,1,1
449980154,44998015401,2,1,6,0,2,21800,1,1
449980155,44998015501,2,1,6,0,2,21800,1,1
449980156,44998015601,2,1,6,0,2,21800,1,1
449980157,44998015701,2,1,6,0,2,21800,1,1
449980158,44998015801,2,1,6,0,2,21800,1,1
449980159,44998015901,2,1,6,0,2,21800,1,1
449980160,44998016001,2,1,6,0,2,21800,1,1
449980161,44998016101,2,1,6,0,2,21800,1,1
449980162,44998016201,2,1,6,0,2,21800,1,1
449980163,44998016301,2,1,6,0,2,21800,1,1
449980164,44998016401,2,1,6,0,2,21800,1,1
449980165,44998016501,2,1,6,0,2,21800,1,1
449980166,44998016601,2,1,6,0,2,21800,1,1
449980167,44998016701,2,1,6,0,2,21800,1,1
449980168,44998016801,2,1,6,0,2,21800,1,1
449980169,44998016901,2,1,6,0,2,21800,1,1
449980170,44998017001,2,1,6,0,2,21800,1,1
449980171,44998017101,2,1,6,0,2,21800,1,1
449980172,44998017201,2,1,6,0,2,21800,1,1
449980173,44998017301,2,1,6,0,2,21800,1,1
449980174,44998017401,2,1,6,0,2,21800,1,1
449980175,44998017501,2,1,6,0,2,21800,1,1
449980176,44998017601,2,1,6,0,2,21800,1,1
449980177,44998017701,2,1,6,0,2,21800,1,1
449980178,44998017801,2,1,6,0,2,21800,1,1
449980179,44998017901,2,1,6,0,2,21800,1,1
449980180,44998018001,2,1,6,0,2,21800,1,1
449980181,44998018101,2,1,6,0,2,21800,1,1
449980182,44998018201,2,1,6,0,2,21800,1,1
449980183,44998018301,2,1,6,0,2,21800,1,1
449980184,44998018401,2,1,6,0,2,21800,1,1
449980185,44998018501,2,1,6,0,2,21800,1,1
449980186,44998018601,2,1,6,0,2,21800,1,1
449980187,44998018701,2,1,6,0,2,21800,1,1
449980188,44998018801,2,1,6,0,2,21800,1,1
449980189,44998018901,2,1,6,0,2,21800,1,1
449980190,44998019001,2,1,6,0,2,21800,1,1
449980191,44998019101,2,1,6,0,2,21800,1,1
449980192,44998019201,2,1,6,0,2,21800,1,1
449980193,44998019301,2,1,6,0,2,21800,1,1
449980194,44998019401,2,1,6,0,2,21800,1,1
449980195,44998019501,2,1,6,0,2,21800,1,1
449980196,44998019601,2,1,6,0,2,21800,1,1
449980197,44998019701,2,1,6,0,2,21800,1,1
449980198,44998019801,2,1,6,0,2,21800,1,1
449980199,44998019901,2,1,6,0,2,21800,1,1
449980200,44998020001,2,1,6,0,2,21800,1,1
449980201,44998020101,2,1,6,0,2,21800,1,1
449980202,44998020201,2,1,6,0,2,21800,1,1
449980203,44998020301,2,1,6,0,2,21800,1,1
449980204,44998020401,2,1,6,0,2,21800,1,1
449980205,44998020501,2,1,6,0,2,21800,1,1
449980206,44998020601,2,1,6,0,2,21800,1,1
449980207,44998020701,2,1,6,0,2,21800,1,1
449980208,44998020801,2,1,6,0,2,21800,1,1
449980209,44998020901,2,1,6,0,2,21800,1,1
449980210,44998021001,2,1,6,0,2,21800,1,1
449980211,44998021101,2,1,6,0,2,21800,1,1
449980212,44998021201,2,1,6,0,2,21800,1,1
449980213,44998021301,2,1,6,0,2,21800,1,1
449980214,44998021401,2,1,6,0,2,21800,1,1
449980215,44998021501,2,1,6,0,2,21800,1,1
449980216,44998021601,2,1,6,0,2,21800,1,1
449980217,44998021701,2,1,6,0,2,21800,1,1
449980218,44998021801,2,1,6,0,2,21800,1,1
449980219,44998021901,2,1,6,0,2,21800,1,1
449980220,44998022001,2,1,6,0,2,21800,1,1
449980221,44998022101,2,1,6,0,2,21800,1,1
449980222,44998022201,2,1,6,0,2,21800,1,1
449980223,44998022301,2,1,6,0,2,21800,1,1
449980224,44998022401,2,1,6,0,2,21800,1,1
449980225,44998022501,2,1,6,0,2,21800,1,1
449980226,44998022601,2,1,6,0,2,21800,1,1
449980227,44998022701,2,1,6,0,2,21800,1,1
449980228,44998022801,2,1,6,0,2,21800,1,1
449980229,44998022901,2,1,6,0,2,21800,1,1
449980230,44998023001,2,1,6,0,2,21800,1,1
449980231,44998023101,2,1,6,0,2,21800,1,1
449980232,44998023201,2,1,6,0,2,21800,1,1
449980233,44998023301,2,1,6,0,2,21800,1,1
449980234,44998023401,2,1,6,0,2,21800,1,1
449980235,44998023501,2,1,6,0,2,21800,1,1
449980236,44998023601,2,1,6,0,2,21800,1,1
449980237,44998023701,2,1,6,0,2,21800,1,1
449980238,44998023801,2,1,6,0,2,21800,1,1
449980239,44998023901,2,1,6,0,2,21800,1,1
449980240,44998024001,2,1,6,0,2,21800,1,1
449980241,44998024101,2,1,6,0,2,21800,1,1
