hhid,indid,APER,gender,age,educ,vehicles,school,employment,income_earn
20160000589700,2016000058970002,2,1,18,11,3,1,3,0
20160000589702,2016000058970201,4,0,12,11,2,1,1,98000
20160000589702,2016000058970202,4,1,10,11,2,1,1,120000
20160000589702,2016000058970203,4,0,1,0,2,1,0,0
20160000589702,2016000058970204,4,1,0,0,2,0,0,0
20160000589705,2016000058970501,1,1,14,11,1,1,1,90000
20160000589707,2016000058970701,1,1,9,7,0,1,3,18800
20160000589714,2016000058971401,1,0,22,7,0,1,3,0
20160000589715,2016000058971501,3,1,11,11,2,1,1,63000
20160000589715,2016000058971502,3,0,11,7,2,1,1,95000
20160000589715,2016000058971503,3,0,1,1,2,2,0,0
20160000589718,2016000058971802,2,1,13,10,3,1,1,75320
20160000589718,2016000058971801,2,0,14,7,3,1,2,102000
20160000589720,2016000058972001,1,1,18,8,1,1,1,33000
20160000589721,2016000058972101,1,0,12,11,1,1,1,85000
20160000589733,2016000058973301,2,1,19,10,2,1,3,0
20160000589733,2016000058973302,2,0,19,11,2,1,1,18000
20160000589735,2016000058973501,1,0,19,6,1,1,2,0
20160000589740,2016000058974001,4,0,13,10,2,1,1,150000
20160000589740,2016000058974002,4,1,11,7,2,1,1,6000
20160000589740,2016000058974003,4,0,2,2,2,2,0,0
20160000589740,2016000058974004,4,1,2,2,2,2,0,0
20160000589741,2016000058974101,2,0,19,6,0,1,3,0
20160000589741,2016000058974102,2,1,19,6,0,1,3,0
20160000589743,2016000058974301,1,1,22,6,1,1,3,0
20160000589746,2016000058974601,2,0,13,11,1,1,1,125000
20160000589746,2016000058974602,2,1,13,10,1,1,1,30000
20160000589748,2016000058974801,1,0,17,6,1,1,3,17000
20160000589750,2016000058975001,2,1,9,6,2,1,1,55000
20160000589750,2016000058975002,2,0,10,6,2,1,1,50000
20160000589751,2016000058975101,1,0,21,4,1,1,3,0
20160000589752,2016000058975201,5,0,10,11,3,1,1,133000
20160000589752,2016000058975202,5,1,8,10,3,1,3,1000
20160000589752,2016000058975203,5,1,2,1,3,2,0,0
20160000589752,2016000058975204,5,1,0,0,3,2,0,0
20160000589752,2016000058975205,5,0,1,1,3,2,0,0
20160000589754,2016000058975401,1,0,20,11,1,1,3,0
20160000589755,2016000058975501,1,0,14,10,2,1,1,120000
20160000589756,2016000058975601,5,0,20,6,2,1,1,4800
20160000589756,2016000058975602,5,1,20,6,2,1,1,4800
20160000589756,2016000058975603,5,1,13,7,2,1,1,6800
20160000589756,2016000058975604,5,1,9,6,2,1,1,13300
20160000589756,2016000058975605,5,1,0,0,2,0,0,0
20160000589758,2016000058975801,4,1,10,11,2,1,1,52000
20160000589758,2016000058975802,4,0,9,10,2,1,1,65000
20160000589758,2016000058975803,4,0,1,1,2,2,0,0
20160000589758,2016000058975804,4,0,0,0,2,0,0,0
20160000589760,2016000058976004,4,0,13,6,2,1,1,10000
20160000589760,2016000058976003,4,0,15,7,2,1,1,50000
20160000589760,2016000058976001,4,1,14,6,2,1,1,26000
20160000589760,2016000058976002,4,1,14,6,2,1,1,16000
20160000589762,2016000058976201,2,1,13,11,2,1,1,73000
20160000589762,2016000058976202,2,0,15,6,2,1,1,354000
20160000589768,2016000058976801,3,1,11,10,2,1,1,36000
20160000589768,2016000058976802,3,0,10,10,2,1,1,63000
20160000589768,2016000058976803,3,0,0,1,2,2,0,0
20160000589769,2016000058976901,3,1,11,10,2,2,1,40000
20160000589769,2016000058976902,3,0,20,0,2,1,3,0
20160000589769,2016000058976903,3,1,20,1,2,1,3,0
20160000589781,2016000058978101,2,1,17,11,2,1,3,0
20160000589781,2016000058978102,2,0,17,11,2,1,1,14400
20160000589782,2016000058978204,4,0,8,6,1,1,1,16000
20160000589782,2016000058978203,4,0,0,0,1,0,0,0
20160000589782,2016000058978201,4,1,9,10,1,1,1,11000
20160000589782,2016000058978202,4,1,0,0,1,0,0,0
20160000589785,2016000058978501,3,1,12,10,2,1,1,40000
20160000589785,2016000058978502,3,0,13,8,2,1,1,75000
20160000589785,2016000058978503,3,1,3,4,2,2,0,0
20160000589787,2016000058978701,2,0,14,6,0,1,2,0
20160000589787,2016000058978702,2,1,12,8,0,1,2,0
20160000589788,2016000058978801,3,0,14,11,1,1,1,30200
20160000589788,2016000058978802,3,1,14,6,1,1,1,25700
20160000589788,2016000058978803,3,1,8,7,1,1,3,0
20160000589789,2016000058978903,3,0,2,2,1,2,0,0
20160000589789,2016000058978901,3,1,12,11,1,1,1,40000
20160000589789,2016000058978902,3,0,3,4,1,2,0,0
20160000589791,2016000058979101,4,0,14,6,4,1,1,36000
20160000589791,2016000058979102,4,1,14,6,4,1,1,64000
20160000589791,2016000058979103,4,1,5,7,4,1,1,2500
20160000589791,2016000058979104,4,0,3,3,4,2,0,0
20160000589792,2016000058979201,2,0,15,10,2,1,1,228000
20160000589792,2016000058979202,2,1,14,10,2,1,1,15500
20160000589793,2016000058979306,6,1,17,6,2,1,3,0
20160000589793,2016000058979304,6,0,1,1,2,2,0,0
20160000589793,2016000058979305,6,0,0,0,2,1,0,0
20160000589793,2016000058979302,6,1,11,11,2,1,1,77600
20160000589793,2016000058979303,6,1,1,1,2,2,0,0
20160000589793,2016000058979301,6,0,11,11,2,1,1,77000
20160000589795,2016000058979501,1,1,20,10,1,1,3,0
20160000589797,2016000058979701,2,0,18,11,2,1,1,150000
20160000589797,2016000058979702,2,1,13,11,2,1,1,165000
20160000589798,2016000058979801,3,0,9,10,2,1,1,110000
20160000589798,2016000058979802,3,1,9,11,2,1,1,95000
20160000589798,2016000058979803,3,0,0,0,2,0,0,0
20160000589800,2016000058980001,2,0,19,6,3,1,3,60000
20160000589800,2016000058980002,2,1,17,6,3,1,1,70000
20160000589801,2016000058980101,1,1,14,11,1,1,1,118000
20160000589804,2016000058980401,1,1,21,6,1,1,3,0
20160000589806,2016000058980601,2,1,21,6,3,1,3,0
20160000589806,2016000058980602,2,0,21,6,3,1,3,0
20160000589809,2016000058980901,4,1,12,6,3,1,1,23000
20160000589809,2016000058980902,4,0,12,7,3,1,1,55000
20160000589809,2016000058980903,4,1,3,4,3,2,3,1000
20160000589809,2016000058980904,4,1,1,1,3,2,0,0
20160000589811,2016000058981101,2,0,20,6,2,1,3,0
20160000589811,2016000058981102,2,1,20,6,2,1,3,0
20160000589812,2016000058981201,1,0,13,10,1,1,1,130000
20160000589813,2016000058981301,2,0,17,11,2,1,1,77000
20160000589813,2016000058981302,2,1,15,7,2,1,1,15000
20160000589817,2016000058981701,1,1,9,11,2,1,1,100000
20160000589818,2016000058981801,1,0,14,10,1,1,1,120000
20160000589820,2016000058982002,2,1,14,10,2,1,1,21000
20160000589820,2016000058982001,2,0,16,8,2,1,1,25000
20160000589821,2016000058982101,2,1,9,6,0,1,1,11000
20160000589821,2016000058982102,2,1,1,1,0,2,0,0
20160000589823,2016000058982301,1,1,19,11,2,1,3,3200
20160000589824,2016000058982401,1,1,9,11,1,1,1,100000
20160000589827,2016000058982701,1,1,12,3,0,1,1,3500
20160000589828,2016000058982801,2,1,17,4,1,1,1,36000
20160000589828,2016000058982802,2,0,18,5,1,1,1,450
20160000589829,2016000058982901,2,0,22,7,2,1,3,0
20160000589829,2016000058982902,2,1,21,10,2,1,3,0
20160000589832,2016000058983201,2,0,13,6,4,1,1,100000
20160000589832,2016000058983202,2,1,13,10,4,1,3,0
20160000589834,2016000058983401,1,1,6,7,0,2,1,10000
20160000589836,2016000058983601,3,1,11,6,4,1,1,52000
20160000589836,2016000058983602,3,0,12,6,4,1,1,48000
20160000589836,2016000058983603,3,0,7,6,4,1,1,30700
20160000589837,2016000058983701,3,0,13,6,2,1,2,28000
20160000589837,2016000058983702,3,0,9,7,2,2,1,38000
20160000589837,2016000058983703,3,0,13,10,2,1,1,20000
20160000589838,2016000058983801,1,0,19,11,0,1,1,97000
20160000589839,2016000058983901,3,1,9,10,2,1,1,44500
20160000589839,2016000058983902,3,0,9,11,2,1,1,123000
20160000589839,2016000058983903,3,1,0,0,2,0,0,0
20160000589844,2016000058984401,1,0,4,6,0,2,1,1600
20160000589846,2016000058984601,1,0,14,6,2,1,3,0
20160000589847,2016000058984701,1,0,22,2,1,1,3,0
20160000589848,2016000058984801,1,1,20,2,0,1,3,0
20160000589851,2016000058985101,2,1,19,4,1,1,3,0
20160000589851,2016000058985102,2,1,11,6,1,1,1,50000
20160000589853,2016000058985301,2,1,18,6,2,1,3,0
20160000589853,2016000058985302,2,0,19,5,2,1,3,0
20160000589855,2016000058985501,1,1,17,5,0,1,3,0
20160000589856,2016000058985601,1,1,22,1,0,1,3,0
20160000589859,2016000058985901,4,1,13,6,3,1,1,124000
20160000589859,2016000058985902,4,0,12,10,3,1,1,160000
20160000589859,2016000058985903,4,1,3,4,3,2,3,0
20160000589859,2016000058985904,4,1,2,2,3,2,0,0
20160000589860,2016000058986001,1,1,14,10,1,1,1,70000
20160000589861,2016000058986101,1,0,5,7,0,2,3,500
20160000589867,2016000058986701,3,1,11,7,0,1,3,0
20160000589867,2016000058986702,3,1,11,7,0,1,3,0
20160000589867,2016000058986703,3,0,11,4,0,1,3,0
20160000589868,2016000058986801,2,1,15,8,2,1,1,85000
20160000589868,2016000058986802,2,1,17,11,2,1,3,0
20160000589870,2016000058987001,4,1,9,10,1,2,1,24000
20160000589870,2016000058987002,4,0,3,5,1,2,3,990
20160000589870,2016000058987003,4,1,2,2,1,2,0,0
20160000589870,2016000058987004,4,0,2,1,1,2,0,0
20160000589872,2016000058987201,1,0,19,6,1,1,3,0
20160000589874,2016000058987405,5,0,2,1,1,2,0,0
20160000589874,2016000058987403,5,1,3,5,1,2,3,1000
20160000589874,2016000058987404,5,1,3,4,1,2,3,1000
20160000589874,2016000058987401,5,0,13,6,1,1,1,39500
20160000589874,2016000058987402,5,1,12,6,1,1,3,0
20160000589875,2016000058987501,3,1,10,6,2,1,1,57000
20160000589875,2016000058987502,3,0,10,6,2,1,1,40000
20160000589875,2016000058987503,3,0,2,1,2,2,0,0
20160000589880,2016000058988001,1,0,14,10,1,1,3,0
20160000589882,2016000058988201,2,1,17,7,4,1,3,0
20160000589882,2016000058988202,2,0,17,6,4,1,1,100000
20160000589885,2016000058988501,2,0,8,10,1,1,1,90000
20160000589885,2016000058988502,2,1,9,11,1,1,1,50000
20160000589886,2016000058988601,1,1,18,11,1,1,3,0
20160000589888,2016000058988801,1,0,11,2,0,1,1,12000
20160000589889,2016000058988901,2,1,19,6,3,1,3,15800
20160000589889,2016000058988902,2,0,19,6,3,1,1,50000
20160000589896,2016000058989601,2,0,20,6,2,1,3,0
20160000589896,2016000058989602,2,1,20,7,2,1,3,0
20160000589897,2016000058989701,1,1,13,11,1,1,1,6000
20160000589898,2016000058989801,3,0,13,10,2,1,1,65000
20160000589898,2016000058989802,3,1,13,10,2,1,1,12000
20160000589898,2016000058989803,3,1,2,2,2,2,0,0
20160000589900,2016000058990001,4,1,9,6,0,1,3,0
20160000589900,2016000058990002,4,0,2,2,0,2,0,0
20160000589900,2016000058990003,4,1,1,1,0,2,0,0
20160000589900,2016000058990004,4,0,1,1,0,2,0,0
20160000589901,2016000058990101,1,1,14,6,0,1,3,0
20160000589904,2016000058990401,3,1,9,7,1,1,1,30400
20160000589904,2016000058990402,3,0,1,1,1,2,0,0
20160000589904,2016000058990403,3,1,1,1,1,2,0,0
20160000589905,2016000058990501,3,1,18,6,3,1,3,0
20160000589905,2016000058990502,3,0,19,6,3,1,3,12400
20160000589905,2016000058990503,3,1,11,10,3,1,1,45000
20160000589908,2016000058990801,2,0,9,10,2,1,3,0
20160000589908,2016000058990802,2,1,14,11,2,1,1,110000
20160000589911,2016000058991101,2,0,19,10,2,1,1,37000
20160000589911,2016000058991102,2,1,19,10,2,1,3,0
20160000589913,2016000058991302,3,1,9,11,2,1,1,52000
20160000589913,2016000058991303,3,1,7,10,2,2,3,550
20160000589913,2016000058991301,3,1,7,10,2,2,3,8600
20160000589914,2016000058991401,2,1,19,6,2,1,3,0
20160000589914,2016000058991402,2,0,19,11,2,1,3,12000
20160000589916,2016000058991601,2,1,9,10,3,1,1,93000
20160000589916,2016000058991602,2,0,9,10,3,1,1,80000
20160000589917,2016000058991701,1,0,9,6,0,1,3,29900
20160000589923,2016000058992301,1,0,22,11,0,1,3,0
20160000589925,2016000058992501,3,0,8,7,2,1,1,26000
20160000589925,2016000058992502,3,1,8,7,2,1,1,35000
20160000589925,2016000058992503,3,1,0,1,2,2,0,0
20160000589927,2016000058992702,3,1,13,4,0,1,3,0
20160000589927,2016000058992701,3,0,12,6,0,1,3,0
20160000589927,2016000058992703,3,0,19,7,0,1,3,0
20160000589928,2016000058992802,2,1,14,7,0,1,3,0
20160000589928,2016000058992801,2,0,20,4,0,1,3,0
20160000589933,2016000058993301,4,1,10,8,3,1,1,36000
20160000589933,2016000058993302,4,0,10,6,3,1,1,75000
20160000589933,2016000058993303,4,1,1,1,3,2,0,0
20160000589933,2016000058993304,4,0,0,1,3,2,0,0
20160000589934,2016000058993401,1,0,7,6,0,1,3,0
20160000589935,2016000058993501,4,0,14,10,2,1,2,22000
20160000589935,2016000058993502,4,1,12,6,2,1,3,0
20160000589935,2016000058993503,4,0,2,2,2,2,0,0
20160000589935,2016000058993504,4,1,2,2,2,2,0,0
20160000589936,2016000058993601,1,0,9,10,2,1,1,101000
20160000589937,2016000058993702,2,1,13,6,2,1,1,15600
20160000589937,2016000058993701,2,0,12,6,2,1,3,0
20160000589941,2016000058994101,2,0,13,6,3,1,1,50000
20160000589941,2016000058994102,2,1,13,10,3,1,1,10000
20160000589945,2016000058994501,4,0,13,11,3,1,1,18000
20160000589945,2016000058994502,4,1,12,11,3,1,1,225000
20160000589945,2016000058994503,4,0,3,3,3,2,3,0
20160000589945,2016000058994504,4,0,2,2,3,2,0,0
20160000589946,2016000058994601,1,1,8,4,0,1,3,0
20160000589947,2016000058994701,2,0,17,11,2,1,1,85000
20160000589947,2016000058994702,2,1,18,6,2,2,3,0
20160000589948,2016000058994802,2,1,19,8,2,1,3,0
20160000589948,2016000058994801,2,0,19,11,2,1,3,0
20160000589949,2016000058994902,2,1,8,7,2,2,2,480
20160000589949,2016000058994901,2,0,8,10,2,1,1,42500
20160000589953,2016000058995301,4,1,19,6,3,1,3,0
20160000589953,2016000058995302,4,1,12,7,3,1,1,34000
20160000589953,2016000058995303,4,1,9,7,3,1,1,38000
20160000589953,2016000058995304,4,0,2,2,3,2,0,0
20160000589954,2016000058995401,2,0,19,6,2,1,1,4900
20160000589954,2016000058995402,2,1,19,6,2,1,3,0
20160000589957,2016000058995701,1,0,11,2,0,1,1,12000
20160000589959,2016000058995901,1,1,5,8,0,2,3,0
20160000589960,2016000058996001,1,0,21,7,0,1,3,0
20160000589965,2016000058996502,3,1,9,11,2,1,1,83000
20160000589965,2016000058996503,3,0,0,0,2,0,0,0
20160000589965,2016000058996501,3,0,10,11,2,1,1,50000
20160000589967,2016000058996701,4,1,10,10,2,1,1,465000
20160000589967,2016000058996702,4,0,16,7,2,1,3,0
20160000589967,2016000058996703,4,0,1,1,2,2,0,0
20160000589967,2016000058996704,4,1,1,1,2,2,0,0
20160000589968,2016000058996801,1,1,13,11,2,1,1,35500
20160000589969,2016000058996901,1,1,15,11,1,1,1,130000
20160000589970,2016000058997001,2,0,20,6,2,1,3,0
20160000589970,2016000058997002,2,1,20,10,2,1,3,0
20160000589977,2016000058997701,1,1,20,6,1,1,3,0
20160000589981,2016000058998101,1,0,10,10,1,1,1,155000
20160000589982,2016000058998201,2,0,8,8,2,1,1,29000
20160000589982,2016000058998202,2,1,2,2,2,1,0,0
20160000589983,2016000058998301,2,0,8,10,1,1,1,65000
20160000589983,2016000058998302,2,1,8,10,1,1,1,70000
20160000589984,2016000058998402,2,1,8,10,2,1,3,0
20160000589984,2016000058998401,2,1,16,6,2,1,3,0
20160000589986,2016000058998601,4,0,11,10,2,1,1,100000
20160000589986,2016000058998602,4,1,10,8,2,1,3,0
20160000589986,2016000058998603,4,1,2,2,2,2,0,0
20160000589986,2016000058998604,4,0,1,1,2,2,0,0
20160000589988,2016000058998801,1,1,22,6,0,1,3,0
20160000589993,2016000058999301,2,0,12,10,2,1,1,135000
20160000589993,2016000058999302,2,1,12,8,2,2,1,35000
20160000589994,2016000058999401,1,1,6,7,0,2,3,0
20160000589997,2016000058999701,1,0,9,11,1,1,1,100000
20160000590000,2016000059000001,1,1,13,10,1,1,3,0
20160000590003,2016000059000301,1,1,21,6,1,1,3,0
20160000590010,2016000059001001,1,1,18,10,1,1,3,0
20160000590011,2016000059001101,3,0,8,11,2,1,1,30000
20160000590011,2016000059001102,3,1,8,10,2,2,3,4400
20160000590011,2016000059001103,3,1,7,7,2,2,1,1000
20160000590019,2016000059001901,1,0,11,7,0,1,1,14000
20160000590021,2016000059002101,4,1,12,6,4,1,1,26500
20160000590021,2016000059002102,4,0,13,6,4,1,1,20000
20160000590021,2016000059002103,4,1,3,4,4,2,1,8000
20160000590021,2016000059002104,4,1,3,4,4,2,3,0
20160000590028,2016000059002801,1,0,19,7,1,1,3,0
20160000590029,2016000059002901,2,0,14,6,1,1,1,90000
20160000590029,2016000059002902,2,1,14,6,1,1,3,0
20160000590033,2016000059003304,4,0,1,1,1,2,0,0
20160000590033,2016000059003303,4,0,1,1,1,2,0,0
20160000590033,2016000059003301,4,0,12,11,1,1,1,128000
20160000590033,2016000059003302,4,1,12,11,1,1,1,68000
20160000590037,2016000059003701,1,1,18,11,1,1,1,42400
20160000590042,2016000059004201,1,0,8,7,0,1,1,7200
20160000590043,2016000059004301,2,1,10,10,2,1,1,58000
20160000590043,2016000059004302,2,0,12,10,2,1,1,85000
20160000590045,2016000059004501,1,1,22,6,0,2,3,0
20160000590046,2016000059004601,2,1,22,6,1,1,3,0
20160000590046,2016000059004602,2,0,22,7,1,1,3,0
20160000590052,2016000059005203,3,1,12,6,2,1,1,2000
20160000590052,2016000059005202,3,1,20,6,2,1,3,0
20160000590052,2016000059005201,3,0,20,6,2,1,3,0
20160000590053,2016000059005301,4,1,9,6,0,1,1,48100
20160000590053,2016000059005302,4,0,2,2,0,2,0,0
20160000590053,2016000059005303,4,1,0,0,0,0,0,0
20160000590053,2016000059005304,4,0,8,5,0,1,1,11700
20160000590055,2016000059005501,2,0,12,6,2,2,1,56000
20160000590055,2016000059005502,2,1,11,11,2,1,1,50000
20160000590056,2016000059005601,2,0,19,10,2,1,3,0
20160000590056,2016000059005602,2,1,19,6,2,1,3,0
20160000590058,2016000059005802,3,1,13,6,4,1,3,0
20160000590058,2016000059005801,3,0,13,6,4,1,1,80000
20160000590058,2016000059005803,3,1,7,6,4,1,1,30000
20160000590060,2016000059006002,2,0,20,7,1,1,3,0
20160000590060,2016000059006001,2,1,20,11,1,1,1,25000
20160000590062,2016000059006201,4,0,13,6,4,1,1,45000
20160000590062,2016000059006202,4,1,11,6,4,1,1,47000
20160000590062,2016000059006203,4,0,7,7,4,2,1,16300
20160000590062,2016000059006204,4,0,4,6,4,2,1,5200
20160000590063,2016000059006301,2,0,9,11,2,1,1,102000
20160000590063,2016000059006302,2,0,10,11,2,1,1,86000
20160000590064,2016000059006401,1,1,17,4,0,1,3,0
20160000590065,2016000059006501,1,1,19,6,0,1,3,0
20160000590066,2016000059006604,4,1,3,3,3,2,0,0
20160000590066,2016000059006603,4,1,5,7,3,2,3,0
20160000590066,2016000059006601,4,1,13,10,3,2,3,0
20160000590066,2016000059006602,4,1,6,7,3,2,1,3000
20160000590067,2016000059006701,1,1,21,11,2,1,3,0
20160000590071,2016000059007101,3,1,11,11,2,1,1,84000
20160000590071,2016000059007102,3,0,13,11,2,1,3,0
20160000590071,2016000059007103,3,0,1,1,2,2,0,0
20160000590072,2016000059007201,1,1,13,10,1,1,1,70000
20160000590073,2016000059007301,2,1,14,6,2,1,3,100000
20160000590073,2016000059007302,2,1,8,7,2,2,3,0
20160000590076,2016000059007601,2,1,20,8,2,1,3,0
20160000590076,2016000059007602,2,0,20,6,2,1,3,0
20160000590079,2016000059007901,2,0,18,11,3,1,1,150000
20160000590079,2016000059007902,2,1,17,10,3,1,3,0
20160000590081,2016000059008102,2,1,8,10,2,2,1,72000
20160000590081,2016000059008101,2,0,9,10,2,1,1,140000
20160000590087,2016000059008701,2,1,16,6,2,1,3,0
20160000590087,2016000059008702,2,0,16,6,2,1,3,0
20160000590090,2016000059009001,3,0,9,10,2,1,1,45000
20160000590090,2016000059009002,3,1,11,2,2,1,3,0
20160000590090,2016000059009003,3,0,0,0,2,0,0,0
20160000590093,2016000059009301,4,0,10,7,2,1,1,33000
20160000590093,2016000059009302,4,0,0,0,2,1,0,0
20160000590093,2016000059009303,4,0,1,1,2,2,0,0
20160000590093,2016000059009304,4,1,8,6,2,1,1,30000
20160000590096,2016000059009601,1,0,6,7,0,2,3,0
20160000590097,2016000059009701,1,0,18,11,1,1,3,0
20160000590100,2016000059010001,1,0,13,6,0,1,3,0
20160000590104,2016000059010401,1,0,13,8,2,1,1,40800
20160000590105,2016000059010501,1,0,13,6,1,1,1,24000
20160000590108,2016000059010801,4,0,12,6,2,1,1,30000
20160000590108,2016000059010802,4,0,2,2,2,2,0,0
20160000590108,2016000059010803,4,1,1,1,2,2,0,0
20160000590108,2016000059010804,4,1,10,10,2,2,1,20000
20160000590109,2016000059010901,2,0,13,11,2,1,1,80000
20160000590109,2016000059010902,2,1,14,6,2,2,1,23000
20160000590111,2016000059011101,2,1,7,10,2,1,1,47000
20160000590111,2016000059011102,2,1,7,10,2,1,1,52000
20160000590113,2016000059011302,2,0,9,10,2,1,1,73000
20160000590113,2016000059011301,2,1,9,10,2,1,1,48000
20160000590115,2016000059011502,2,0,13,6,1,1,1,39000
20160000590115,2016000059011501,2,1,13,6,1,1,1,7000
20160000590120,2016000059012001,2,1,14,11,1,1,1,70000
20160000590120,2016000059012002,2,1,2,2,1,2,0,0
20160000590123,2016000059012301,3,0,8,10,2,1,1,70000
20160000590123,2016000059012302,3,1,9,6,2,1,1,8000
20160000590123,2016000059012303,3,0,1,1,2,2,0,0
20160000590125,2016000059012501,1,0,16,10,2,1,2,18000
20160000590127,2016000059012701,1,0,7,6,0,1,3,500
20160000590131,2016000059013101,1,0,13,11,1,1,1,125000
20160000590132,2016000059013201,1,1,20,11,0,1,1,10800
20160000590133,2016000059013303,3,0,13,0,2,1,1,34000
20160000590133,2016000059013302,3,1,14,3,2,1,1,60000
20160000590133,2016000059013301,3,0,7,8,2,2,2,0
20160000590136,2016000059013601,2,0,19,6,2,1,3,0
20160000590136,2016000059013602,2,1,19,6,2,1,3,0
20160000590143,2016000059014301,2,0,13,11,1,1,1,220000
20160000590143,2016000059014302,2,1,1,1,1,2,0,0
20160000590145,2016000059014501,2,0,16,8,2,1,1,106000
20160000590145,2016000059014502,2,1,15,6,2,1,3,0
20160000590147,2016000059014701,2,1,13,7,1,1,1,21200
20160000590147,2016000059014702,2,0,14,7,1,1,3,0
20160000590148,2016000059014804,5,1,12,8,4,2,3,18000
20160000590148,2016000059014803,5,0,4,6,4,1,1,1200
20160000590148,2016000059014805,5,1,6,7,4,2,3,920
20160000590148,2016000059014801,5,0,13,6,4,1,1,58000
20160000590148,2016000059014802,5,1,5,6,4,1,1,20000
20160000590149,2016000059014901,3,0,13,7,3,2,1,32000
20160000590149,2016000059014902,3,1,13,10,3,1,1,100000
20160000590149,2016000059014903,3,1,7,7,3,2,3,0
20160000590153,2016000059015301,2,0,9,11,2,2,1,57000
20160000590153,2016000059015302,2,1,9,10,2,1,1,72000
20160000590156,2016000059015601,2,1,16,10,2,1,1,60000
20160000590156,2016000059015602,2,0,12,6,2,1,3,0
20160000590157,2016000059015701,2,0,14,11,2,1,1,315000
20160000590157,2016000059015702,2,1,14,8,2,1,1,47000
20160000590161,2016000059016104,4,0,10,6,2,1,1,38000
20160000590161,2016000059016103,4,0,11,7,2,1,1,24300
20160000590161,2016000059016102,4,1,17,0,2,1,3,0
20160000590161,2016000059016101,4,0,18,6,2,1,3,0
