sla_address_id,resident_workers,residential_students,total_population
47857,43,46,55
46074,41,54,61
44567,28,43,49
48000,36,44,52
48466,33,44,55
38196,67,79,101
45663,66,88,111
36932,29,41,51
32534,37,41,54
48422,33,46,51
41088,39,53,61
39772,37,40,51
45450,38,33,54
46473,25,37,45
44272,34,44,51
46595,36,44,50
48210,37,35,51
42441,36,40,53
48536,37,39,46
42290,31,41,48
42308,39,44,53
34580,40,48,54
44876,71,86,109
34930,38,46,56
41579,25,35,45
34236,28,43,50
46314,25,38,48
36736,34,48,52
48260,82,88,109
46201,27,35,45
32958,31,36,56
35708,35,45,56
39754,37,49,55
43562,33,50,54
43909,33,40,52
47726,47,48,62
48206,72,78,116
37842,35,42,55
38946,31,38,50
40186,33,43,49
32807,34,44,53
46452,42,45,62
45975,37,43,48
48304,26,38,47
48208,68,84,106
47793,31,35,49
47652,28,39,52
34410,34,47,60
32965,40,49,59
47998,42,56,60
47578,25,39,46
48531,38,38,56
44769,31,40,48
42687,74,86,104
48160,62,95,116
39591,35,49,57
43722,31,36,49
40802,45,46,62
45583,34,32,49
43071,29,41,50
47739,32,39,48
46605,37,40,54
33319,35,39,54
42568,33,45,52
36015,21,26,42
47173,28,38,47
46574,25,36,49
33309,32,40,47
46356,28,34,43
33126,29,38,46
46208,39,49,60
32957,34,37,49
47292,33,46,54
47661,37,42,55
47856,28,40,47
46954,32,45,56
48305,46,43,65
36931,35,40,48
34769,27,39,51
48463,34,32,51
47737,33,40,51
46578,30,44,58
48046,39,43,57
32670,35,46,54
36406,81,87,122
34561,26,44,50
46730,31,43,50
46575,39,44,60
47867,38,46,54
41333,39,45,51
42537,37,47,52
45584,37,44,57
33312,29,40,48
43196,78,89,111
35100,39,40,50
42297,36,42,49
48602,32,35,46
45002,36,42,57
42424,29,40,48
35643,30,37,46
35278,35,37,52
38573,31,41,50
42433,74,87,105
33130,31,38,53
43575,45,44,60
47728,41,49,59
41737,29,43,52
42418,29,38,48
47855,37,42,56
47588,28,29,41
46252,38,34,51
45234,43,41,62
41817,38,38,56
45099,64,81,104
48053,45,49,62
42694,36,42,53
46061,30,42,55
44267,28,40,51
35888,29,41,51
42844,32,49,60
46714,33,40,48
42935,37,45,56
42542,45,43,56
46370,35,48,54
46321,25,42,48
42182,36,46,54
42584,31,38,46
45852,27,36,44
42676,36,41,57
46332,73,88,110
40201,32,39,53
40334,34,40,46
45122,41,45,60
46329,61,84,96
33128,39,41,55
45796,72,78,113
34566,30,34,51
46948,32,40,56
42281,43,42,59
46075,30,37,50
40925,37,44,58
45329,23,37,49
42696,32,43,51
46377,31,48,55
43434,29,39,50
32672,29,32,42
45463,39,41,50
48153,36,41,51
41111,46,42,60
43550,40,44,54
42463,24,46,51
46078,29,33,46
32960,46,37,64
45804,31,42,54
41210,27,34,45
46703,33,47,58
35297,37,49,55
47662,26,38,47
48823,50,46,61
42934,26,37,49
33316,34,38,55
48060,34,44,51
47744,26,31,51
35830,28,47,51
47937,33,42,51
47930,33,44,49
46716,58,78,99
38572,74,81,107
38571,67,77,104
44568,28,42,48
45947,36,41,55
48423,37,48,60
41229,35,39,52
46209,43,45,56
40350,47,47,62
36237,31,47,56
34235,34,47,65
44270,31,45,48
42292,34,45,53
38617,41,44,56
47663,42,44,60
34212,43,48,61
36717,34,41,58
41683,41,42,56
45698,24,45,52
47792,36,45,56
45129,38,47,55
48055,44,42,52
37118,36,49,54
48501,32,37,47
46218,39,43,55
46379,23,38,46
43070,40,51,57
46579,27,32,47
42300,85,80,111
48506,26,36,58
32264,39,36,55
35825,43,40,61
47733,33,40,55
48104,28,37,51
45111,45,41,66
35476,30,41,51
41813,38,42,53
43069,40,46,59
45695,37,39,55
45843,35,50,55
44195,30,41,50
35099,33,38,48
36236,40,47,52
47997,28,44,48
35835,37,46,63
48308,36,38,53
14186,62,69,93
3383,14,14,16
15465,57,72,101
19544,426,498,650
18379,435,464,634
12373,62,72,101
12941,423,528,628
16834,410,458,604
12610,71,79,101
16822,67,79,96
5600,61,78,87
22751,65,79,100
19306,413,488,619
14436,422,494,647
23345,67,89,110
18811,82,83,115
17536,407,499,636
1046,8,10,14
15701,416,457,620
13128,427,481,634
22181,394,478,618
6050,9,12,15
18380,440,483,637
7350,8,13,14
17535,418,463,618
17325,374,463,622
20186,10,11,17
19062,78,96,111
15696,9,15,18
14246,65,85,107
4521,4,7,8
15689,7,13,18
22764,439,498,657
19063,418,478,624
23730,60,82,100
15206,376,479,599
19297,396,489,616
4359,10,16,19
15671,69,80,101
22364,391,490,622
22194,410,480,638
22569,408,489,623
12620,404,460,618
18604,409,488,621
12361,70,78,102
14947,422,492,622
4573,10,12,17
13139,406,449,635
14686,411,518,631
15435,61,74,86
12608,430,474,628
12929,4,6,9
6805,10,12,14
10808,13,16,21
22192,400,466,603
22769,409,476,643
17313,8,9,12
21258,419,473,609
19764,62,70,101
23340,424,521,611
16368,1,5,8
12095,10,10,19
7807,7,10,15
3887,11,11,21
14949,53,69,93
16865,412,465,629
18149,427,501,650
11125,9,10,15
6562,13,13,20
369,12,13,17
6509,9,13,15
22366,70,70,97
22752,64,79,106
14444,384,496,601
17297,54,74,95
19534,397,482,626
18617,430,464,638
23933,74,86,107
21638,419,466,638
13199,50,74,96
10283,8,12,17
6825,9,13,16
19309,414,478,629
6823,12,13,18
12875,81,100,119
10273,10,10,15
22374,61,78,96
18840,396,456,632
15928,9,10,15
8333,10,13,16
19982,410,508,644
21460,392,478,628
15473,400,454,603
1683,10,11,15
17717,387,468,620
22009,443,488,642
13701,9,18,20
22182,410,465,632
11065,75,85,103
13976,419,503,628
19061,407,489,616
15422,418,476,620
11606,443,481,639
7076,8,9,9
22750,70,87,102
19989,416,470,620
22566,415,479,617
10508,18,15,19
12124,430,458,634
22000,438,502,631
20820,7,8,12
22753,420,466,604
15208,60,80,98
13968,11,11,11
14948,67,74,110
22372,71,78,96
22568,378,483,609
3615,17,17,19
23540,425,488,641
13711,11,13,15
13401,60,78,95
17749,13,18,19
18608,67,80,98
3854,17,16,19
17957,440,493,652
15439,443,524,648
6040,12,15,18
68,13,17,19
19320,433,495,628
13971,409,482,623
7259,6,11,15
5844,14,13,18
8869,10,13,16
13930,419,476,633
19774,441,486,638
11081,11,12,15
17299,64,76,111
9656,12,11,15
1260,15,16,21
16640,410,507,628
13931,88,73,112
20416,10,13,15
19298,394,459,604
22952,443,500,624
7267,16,15,20
12902,13,11,18
12125,379,453,612
6042,7,10,10
20206,11,12,15
22002,438,480,656
12911,13,20,20
8892,11,10,18
21822,416,475,621
4357,11,12,16
10826,10,11,17
13354,13,19,20
15205,61,66,91
19760,67,92,102
13656,423,501,645
15669,59,69,98
2763,8,13,17
7307,7,9,12
21644,420,469,625
14748,419,499,656
18618,65,74,99
7020,6,8,10
9964,13,13,21
19056,73,78,115
13705,422,503,636
19300,428,493,657
15684,5,4,9
15227,12,14,17
15438,412,477,617
17094,404,491,608
14705,375,447,581
19078,442,501,630
18376,428,458,623
20194,74,91,110
23342,70,91,107
17742,427,475,624
19321,403,477,610
18599,391,449,603
22579,412,479,631
13204,380,464,601
13646,82,87,118
17743,419,474,635
14443,409,473,621
16173,60,76,94
20404,68,84,106
19543,422,474,614
6068,9,14,14
23544,61,64,95
6768,5,8,9
2760,14,8,19
3831,10,9,15
19308,387,493,638
87,13,16,17
8292,10,15,18
12359,61,78,102
15222,11,11,12
18378,442,501,656
12414,8,11,15
3875,13,14,15
14193,409,476,636
19307,425,475,622
18825,405,465,612
19768,4,8,8
19077,390,479,621
22175,10,14,18
19533,428,511,635
21649,70,78,101
18829,12,15,16
21450,405,469,610
13647,76,76,111
13418,12,10,14
13703,70,77,97
1017,6,8,8
11340,71,86,104
13449,403,497,613
19074,64,71,93
13982,412,490,618
13138,402,483,619
1250,12,14,16
15710,72,87,110
17718,407,502,609
1718,8,13,15
9959,6,8,8
14179,445,493,636
9904,16,17,18
14445,433,484,648
10522,9,8,13
14191,430,489,634
2978,18,13,22
22001,405,466,622
11035,12,14,20
19319,404,484,623
17491,399,448,615
560,10,12,17
11084,10,9,16
22375,402,482,618
9370,8,8,10
16398,404,480,635
14702,400,467,628
4838,76,82,107
8825,8,6,9
8877,9,13,14
14498,415,488,615
11647,5,5,7
13710,452,488,644
1226,70,76,103
15190,434,475,616
17715,74,78,104
18155,73,73,104
7611,10,11,17
1248,13,11,16
19532,440,496,633
16633,74,79,106
19324,400,458,611
17954,8,12,15
6743,11,15,19
1469,6,8,14
15428,403,497,619
12085,6,7,10
19559,11,13,14
22567,407,477,628
5546,11,14,16
7609,13,17,21
15167,11,14,18
13203,411,488,622
13699,71,79,100
14182,440,500,625
22195,386,467,623
8301,11,9,15
14972,76,74,97
18175,409,500,623
21815,13,8,16
1040,11,15,15
16372,75,73,104
6791,13,15,15
12421,431,501,640
9111,15,16,20
16395,416,475,643
11126,11,14,18
7339,7,10,15
583,16,8,19
12891,7,10,12
19770,67,76,101
17511,395,477,624
4303,9,10,15
14190,404,489,627
13150,6,7,8
7845,12,10,15
20825,10,12,15
8059,11,11,12
7089,6,9,9
22758,6,8,8
18830,421,458,631
9967,9,13,14
9397,8,9,14
18581,3,5,12
15182,8,14,17
15653,5,10,10
16860,421,471,631
16399,62,80,106
18393,13,16,18
19771,398,465,598
6338,9,15,15
17311,11,13,18
7792,6,14,14
22557,429,477,618
16864,64,68,99
22762,421,498,642
11621,12,18,19
18836,61,73,92
18597,414,484,616
13432,8,12,13
19058,436,504,648
17095,68,81,100
14447,65,81,103
6276,15,11,19
18375,73,76,106
17087,12,15,19
13392,415,482,611
15431,60,79,96
4086,15,19,21
22007,66,84,97
21803,60,78,101
15234,76,72,105
1224,11,14,19
4526,7,14,15
11601,9,14,17
12871,469,520,670
141,6,14,20
16835,415,472,633
15694,11,13,16
11635,10,14,16
19762,66,80,106
13922,63,78,102
12884,66,76,97
17918,10,11,16
19055,69,78,103
11320,5,11,12
18851,408,489,615
11859,449,509,641
8868,10,16,19
2571,9,16,16
11607,390,465,613
10527,7,13,16
22575,74,76,110
19302,417,518,659
10179,11,11,18
15464,58,79,100
21457,4,6,9
1933,16,19,26
6746,9,13,17
16605,70,95,110
14415,11,17,19
9405,10,14,18
14935,71,89,110
12912,10,12,18
6282,11,17,20
574,11,14,14
17952,12,17,18
13658,62,83,98
10237,9,14,15
12877,73,83,99
18824,420,465,649
566,10,19,19
14468,9,13,16
9979,11,16,20
4520,7,17,19
16149,3,7,8
7060,7,15,16
5811,11,18,20
19080,63,82,97
13417,16,19,24
12411,11,15,17
15668,62,74,98
4138,13,15,21
12424,68,80,108
18402,16,19,21
130,9,16,17
15903,67,82,95
2322,7,8,10
16859,417,470,633
13925,64,90,105
23147,59,77,101
8597,13,15,19
11574,12,17,18
307,13,16,18
22190,66,73,98
14946,72,88,111
16604,70,80,101
3365,9,13,17
8323,53,82,101
14192,415,491,633
7284,5,8,10
9663,64,85,104
11613,6,9,11
16839,72,89,109
14664,12,13,17
16139,54,69,90
15644,11,14,20
18606,62,72,95
18837,63,85,101
10466,6,9,9
21056,70,90,109
3219,11,16,18
5088,66,75,100
22179,421,471,619
4119,13,10,17
19060,408,511,642
22763,460,497,651
13393,453,494,670
8878,10,12,18
14714,8,10,18
18401,8,14,16
14950,67,92,114
12377,66,79,101
19983,65,78,109
9153,3,8,8
17051,14,13,17
5333,11,14,16
16134,67,79,98
22965,71,73,110
3404,11,13,17
17099,58,72,93
14696,65,83,105
14910,10,13,15
12119,14,14,21
10771,11,12,21
88,8,14,17
23541,67,85,107
14442,410,455,630
5829,6,12,14
78,8,11,17
6808,8,15,16
22010,62,83,101
12365,58,66,96
22387,64,79,96
8353,17,15,24
14495,13,14,20
22388,75,82,107
12370,64,78,99
19750,6,7,10
17048,6,6,10
14954,413,474,633
2152,6,11,11
18151,443,470,646
15452,12,16,20
14742,11,10,16
8808,10,19,20
12604,6,12,13
16838,59,83,102
12653,6,10,11
11622,12,16,17
15717,8,14,14
331,9,11,16
5338,12,14,17
11109,3,8,8
19986,398,474,605
4846,7,12,15
12105,10,16,16
22006,12,9,17
14200,52,79,94
12881,52,69,91
17100,388,467,602
12363,403,466,614
14429,71,84,109
14983,4,7,8
17522,8,16,17
7842,11,13,19
23344,61,76,99
14396,12,15,16
70,7,14,19
3899,10,12,17
3015,7,12,13
14242,7,16,17
360,69,77,114
11611,61,65,96
14690,62,82,101
15210,63,76,92
16833,11,14,17
18831,53,78,96
13396,66,81,99
16401,59,69,98
3394,11,14,20
15647,5,8,9
15471,10,14,18
16396,415,467,626
12168,8,9,10
4565,10,9,17
7564,8,14,14
69,8,14,14
19082,6,11,16
7320,7,13,13
19541,76,81,110
9106,9,11,13
12865,60,75,92
21465,80,82,107
17499,6,10,10
11133,13,15,20
8866,13,13,20
14700,69,77,107
17940,65,82,102
7612,7,14,20
14713,9,14,17
10560,5,7,10
14195,62,73,100
19301,439,481,650
2586,9,12,16
6556,12,14,18
14955,440,480,633
14189,406,486,617
9603,13,16,19
14194,50,73,101
7789,13,14,18
13608,9,9,13
2352,14,19,19
131,12,15,17
3201,11,16,17
18612,8,14,15
9986,6,9,17
15672,5,7,8
12636,66,84,98
13914,68,89,106
20411,13,16,16
8856,12,19,21
3895,12,16,22
3909,11,13,19
11869,62,70,99
13442,402,485,615
23339,429,507,642
12364,394,461,609
1920,15,13,19
10229,6,12,16
301,12,13,19
10529,7,10,10
571,5,14,20
18133,7,9,12
15200,66,87,97
12378,65,83,100
13201,65,78,101
17321,57,77,95
10482,7,10,18
15900,8,12,15
4530,10,11,16
21242,8,10,15
20399,65,82,102
9372,3,6,9
12394,9,9,17
15466,65,81,106
21628,69,85,104
11870,4,8,10
8591,7,10,16
14245,66,85,95
20396,3,5,8
12931,5,8,11
18377,68,74,98
12171,12,14,16
14959,9,16,16
16156,16,20,21
3602,12,16,19
16648,6,14,15
14421,62,77,101
22193,71,82,96
2549,16,11,22
12605,62,73,102
3873,11,15,16
13129,419,500,622
12106,397,463,601
15472,11,11,16
2783,13,13,16
6318,14,15,18
16144,61,67,85
7574,12,16,19
14958,15,16,18
9676,7,8,9
22008,57,65,88
320,11,13,16
17277,10,14,16
17312,11,11,13
16841,10,11,15
14149,68,75,100
11594,12,13,20
15467,82,80,108
23146,67,82,99
16171,74,84,101
14730,66,87,99
15480,13,11,16
10485,10,12,14
11128,6,6,7
6096,12,10,19
3897,12,16,16
1050,66,71,100
2566,18,19,21
22768,430,490,656
11659,63,80,98
14434,13,14,19
10794,14,12,18
22964,429,502,632
14981,13,11,16
19069,82,78,102
22180,436,471,613
2373,17,18,21
16397,67,72,95
5297,14,15,20
4281,7,10,15
12575,13,16,17
13673,10,17,17
20618,71,75,104
17724,16,16,21
9346,15,15,18
17056,69,81,99
4097,7,9,9
13134,72,78,98
18601,427,494,641
9980,12,11,15
13704,64,68,99
18600,55,70,98
134,15,12,18
1673,10,9,17
7272,9,12,16
4566,8,8,11
11592,7,6,11
1924,11,16,17
16172,91,81,110
11919,71,79,107
14704,66,73,97
2970,11,15,16
7784,10,11,18
9693,8,9,10
79,5,11,14
2980,12,15,15
14699,75,77,104
4351,15,13,19
8365,10,10,13
4077,8,9,13
19084,434,471,625
8824,11,11,15
1275,14,14,18
10793,12,13,18
12650,12,13,16
8860,15,15,18
5090,11,15,17
14674,7,8,10
12108,73,66,107
11854,12,14,16
12607,74,83,101
109,7,8,10
22171,7,10,10
17071,76,71,105
10509,10,16,18
340,8,12,14
329,11,11,16
10786,9,13,15
13145,71,87,110
12374,4,7,7
1662,4,8,8
21645,389,473,607
13434,12,8,16
14939,61,80,100
22185,48,70,88
14169,62,73,93
14717,12,13,19
10802,6,8,13
19545,434,500,632
3215,12,15,20
9431,8,13,15
358,72,83,108
5096,13,7,15
21639,394,453,609
3662,15,16,21
12878,55,70,92
15183,8,10,12
6821,11,11,18
14500,58,77,94
13662,65,83,95
7617,6,9,12
12112,67,69,99
4137,13,12,18
17073,6,8,10
3598,3,4,7
11850,6,9,13
13657,434,486,632
22560,5,5,10
12939,83,89,113
9969,13,12,21
7081,11,10,19
7325,4,6,9
10775,6,13,14
14666,83,85,107
20826,9,10,14
18157,65,72,95
3207,4,5,8
9093,11,12,12
21033,5,7,8
14991,12,16,18
16862,81,83,108
11873,14,21,22
5071,9,12,15
17512,70,77,106
22386,72,76,106
1913,14,13,17
8056,9,12,14
12167,3,6,8
19299,409,494,639
13198,75,77,104
14416,6,7,11
8831,10,12,15
603,10,15,17
19072,58,81,97
3166,8,10,12
13702,58,75,94
99,11,14,15
6342,11,16,18
17043,8,11,14
10789,7,10,14
10564,10,16,17
11588,9,12,15
19079,71,79,98
2165,12,15,19
13663,74,77,105
4818,16,13,18
18850,78,84,112
14244,9,11,20
19978,70,80,95
21650,70,80,107
9666,11,12,20
19070,58,75,104
13927,76,68,112
5298,10,15,16
1954,16,18,22
11070,73,82,102
363,19,15,26
18653,68,83,107
9074,11,10,13
20839,6,10,11
6775,15,11,21
21817,8,9,18
15673,65,76,102
15939,72,84,107
12086,11,12,15
18381,85,86,115
12668,74,79,105
19556,8,9,12
4310,6,12,16
13916,62,81,104
14701,405,470,607
10561,5,6,9
3659,12,14,16
4810,15,14,19
15243,10,9,16
19057,437,491,647
14397,12,14,18
14173,58,75,95
14449,63,91,115
15477,73,87,113
11561,15,15,19
19538,72,84,102
10250,13,17,22
20401,71,88,110
8296,7,8,10
13934,67,78,107
16830,73,81,100
8628,12,14,16
828,10,14,14
13709,419,481,651
20201,69,78,109
15879,9,8,10
14184,70,78,104
6543,8,9,12
8810,12,16,17
821,12,16,22
16142,62,80,98
9692,12,14,18
581,12,14,17
14450,74,85,99
6819,10,12,16
21041,8,9,9
345,10,8,14
16341,7,11,11
6784,9,12,19
10486,12,11,15
21637,15,17,21
23732,75,83,111
13200,69,78,102
12833,15,15,18
2136,6,10,15
7258,15,20,22
11344,64,70,97
19765,58,83,103
14903,80,91,114
10465,12,6,15
12420,10,14,18
19059,397,476,610
2329,13,12,17
7841,6,9,15
8048,11,14,14
13445,58,74,96
8881,10,13,16
3624,11,8,14
7838,11,16,19
5320,15,12,18
16637,65,74,93
2563,14,11,15
12599,12,14,20
22377,431,483,627
18156,73,78,105
1276,9,13,15
1719,9,12,14
15905,67,80,95
14978,64,71,101
17506,64,71,106
10254,14,13,21
12422,67,81,102
8038,5,7,8
127,72,77,104
7795,10,14,15
9701,13,12,17
14438,71,81,102
11630,8,9,11
21823,391,473,625
3834,5,9,9
11903,10,12,15
2989,4,12,12
17334,5,7,15
15707,69,69,97
11891,10,6,11
13975,67,66,95
8073,10,9,16
15942,69,77,93
20180,5,5,7
14951,73,77,107
8815,10,14,20
12649,9,14,16
14428,51,78,92
12611,77,86,103
9122,56,67,82
4591,10,12,17
19071,71,81,101
17049,12,15,17
8870,6,9,9
20824,10,9,16
12623,5,7,8
6344,9,15,15
11120,11,12,15
66,10,12,15
4121,10,14,17
16861,63,76,94
20403,11,13,15
3660,8,13,16
14183,74,85,101
334,6,9,15
14995,12,10,18
12869,75,85,108
13981,76,74,111
6032,8,11,13
11907,12,16,17
8608,14,14,19
13966,4,10,10
8322,4,8,8
14731,63,70,100
14725,72,71,102
841,9,12,14
10464,6,11,13
4102,14,15,21
20204,9,10,17
12116,7,15,17
12617,68,81,106
7578,12,15,19
14151,9,13,13
14944,61,71,107
13123,70,81,104
22950,78,74,105
5286,14,13,19
3903,9,16,18
20202,72,80,104
17291,10,15,15
19987,65,79,99
20179,6,7,8
4785,8,12,14
20828,10,10,13
22368,66,89,107
17699,12,14,15
22376,439,487,642
9616,6,8,9
7322,14,15,19
4568,10,13,16
5318,9,7,11
17935,434,471,629
3832,10,15,16
837,14,15,18
4066,12,14,15
15232,8,9,11
10499,9,6,11
3170,11,11,14
1688,9,12,13
565,9,11,15
3003,8,9,9
4595,5,6,8
3011,14,13,20
8284,9,12,14
7286,14,14,17
14437,75,73,97
2984,7,11,14
591,3,9,12
6029,10,11,15
304,9,12,13
9640,12,10,17
11837,2,6,6
11897,13,14,17
5028,13,14,18
21647,68,67,106
21642,13,13,20
4771,10,9,18
16842,10,10,15
16393,16,17,21
3822,7,14,14
1675,6,12,16
10815,7,11,11
1661,13,12,17
810,10,12,19
16599,70,78,103
9936,6,4,11
1497,7,10,15
19311,66,76,103
15211,8,12,17
599,8,11,19
17733,9,11,17
9425,13,10,18
14693,13,12,19
18602,68,83,101
605,14,18,21
4278,12,13,19
17958,78,92,119
11853,10,12,17
11628,13,10,17
6337,9,8,15
15664,9,7,11
18810,7,9,11
8065,13,14,18
9610,8,12,17
20408,72,88,104
2545,11,13,19
11867,10,10,15
3384,14,12,19
22383,74,75,111
4820,15,14,21
14912,8,13,15
5532,17,15,23
23145,62,78,94
1927,9,9,15
8071,14,10,21
5603,68,76,97
18835,8,9,16
5047,8,7,17
20624,10,11,15
5825,11,11,16
13188,12,10,15
15237,9,9,16
125,71,76,97
6334,9,9,11
9977,5,6,9
8364,9,10,16
7306,11,9,17
4108,17,17,21
3013,8,9,12
2767,13,16,20
4827,15,11,21
14965,8,10,16
18651,70,76,108
1488,11,12,18
529,13,14,18
13187,13,13,16
1053,14,10,18
8052,7,9,14
8898,14,12,17
137,13,14,16
1724,8,10,15
16386,10,11,19
15937,80,82,104
1912,11,15,20
16641,59,79,100
7610,11,11,16
5361,71,75,103
8817,9,14,16
19767,70,74,102
1505,10,9,11
2535,15,13,20
9089,5,7,10
8352,9,11,16
15899,76,79,106
7809,9,11,14
7606,16,16,22
601,9,11,15
5334,10,15,17
5777,12,13,18
17725,75,65,103
14482,76,70,111
11590,14,10,17
12358,14,11,17
10216,7,6,10
18368,9,10,17
11376,7,10,15
7596,7,10,19
4585,11,14,17
3613,12,12,17
9906,11,11,18
11868,14,19,21
13684,17,14,24
997,11,15,18
12825,11,10,17
10804,14,19,21
12835,4,7,9
14395,13,11,17
9389,12,7,13
12867,64,81,104
13420,8,12,15
13151,10,10,16
9942,10,8,17
17279,416,498,626
12935,13,12,21
14154,16,14,20
2794,11,15,18
7618,10,11,16
22371,5,4,11
14426,73,88,107
13929,14,9,19
4519,12,14,17
6307,9,13,18
11058,71,83,97
1451,13,12,17
13121,73,80,102
4081,13,12,17
20627,10,12,16
15648,9,8,12
3377,12,13,19
10549,8,7,14
14987,8,6,11
6776,2,7,9
22767,48,75,94
14945,70,74,102
2366,6,7,10
11580,9,7,11
372,13,12,21
15670,55,65,84
13144,56,70,93
13637,11,9,14
11604,12,12,17
16371,64,74,96
16360,58,79,90
2965,12,11,20
13450,409,477,612
13113,4,8,11
4123,7,8,14
19990,68,79,109
16132,72,68,107
15191,6,9,13
16638,7,10,16
4527,11,12,17
7037,5,9,13
1681,11,11,19
1492,11,11,17
17716,75,76,107
6542,9,8,11
20177,9,13,15
3864,6,7,12
14419,9,6,12
22382,428,495,662
9421,10,8,16
20203,12,11,16
6095,5,7,9
9989,14,16,21
5537,11,17,20
5566,13,8,18
21459,423,482,630
10197,14,7,20
9155,11,10,18
8867,11,14,20
13645,51,59,86
11108,8,10,17
15874,12,14,18
19305,6,7,10
60,9,11,15
8357,8,9,15
1449,9,10,14
7816,13,17,20
20619,71,79,105
13443,67,75,98
3208,7,8,14
6763,7,7,13
22380,66,80,103
18179,10,14,18
7092,9,11,17
12874,62,66,91
22012,17,13,24
18164,10,12,16
4789,12,13,17
2964,17,18,22
10541,11,18,20
3664,9,13,16
1961,12,10,16
13619,9,12,17
7798,11,11,16
2768,11,9,15
9408,8,6,10
1672,10,13,18
7338,10,12,15
10496,14,11,19
12868,68,69,104
13395,420,467,620
11625,12,11,22
8380,6,8,14
5053,8,10,14
3435,8,9,12
19758,14,17,20
14241,10,14,18
11908,8,11,16
11602,8,12,18
14917,13,9,18
13607,15,13,19
8560,7,6,9
17732,15,13,18
12587,6,6,8
13122,76,71,107
19303,73,75,97
15907,64,66,95
11826,11,9,16
9358,6,7,9
13146,62,79,102
6285,9,11,16
9427,12,11,16
4551,8,12,14
23149,75,84,107
19981,77,77,114
7062,12,16,18
7086,11,9,16
12405,12,10,15
16635,77,86,102
12079,11,10,17
3397,9,13,16
6756,69,73,104
16135,70,72,97
17493,10,10,14
13202,74,80,108
7562,9,9,10
21824,65,78,94
19317,10,15,16
16121,9,8,9
20844,7,8,9
8876,7,14,15
1667,12,8,18
1487,11,14,15
17293,82,87,99
2958,12,10,14
14703,51,71,90
16634,54,72,98
20621,62,77,95
18609,78,81,108
2789,18,13,26
18605,55,71,101
9645,8,10,10
16828,15,17,18
17706,15,17,19
1475,11,10,17
16176,71,82,101
23934,66,79,94
13137,72,94,105
14198,59,72,103
8614,8,11,13
17700,12,16,18
15943,56,72,95
14463,5,14,14
15181,7,9,10
3372,11,14,17
15201,65,86,100
8355,10,15,17
16337,14,18,20
11360,9,13,15
18383,54,82,98
13653,14,14,19
6788,10,8,12
17941,71,81,102
18388,11,14,15
9085,9,7,11
9653,10,16,18
13131,79,87,107
15478,14,11,17
13606,12,6,16
8332,12,6,17
13894,8,6,11
12367,67,81,102
12923,11,10,16
13661,54,78,93
14247,57,66,96
19053,64,71,98
12898,15,13,22
2367,6,8,9
784,4,6,8
5359,70,64,105
20613,7,9,13
14203,7,11,12
12075,14,18,20
22373,61,84,97
774,8,11,17
7579,9,11,14
18382,70,79,98
4834,12,16,18
14225,14,12,19
11593,6,7,10
16375,68,63,100
2347,8,11,14
7615,8,10,13
10262,14,13,18
20407,61,78,105
1439,11,15,17
12132,5,6,9
11877,16,12,19
22963,18,16,21
21467,80,78,102
9399,13,14,17
13446,75,82,107
8850,12,10,17
13403,60,77,97
6792,10,16,17
9383,15,9,20
19315,75,90,105
1698,13,19,20
12887,71,73,98
6317,13,15,18
11857,66,82,105
16370,10,10,11
12084,10,12,16
3625,16,14,20
5354,12,12,16
4089,12,13,20
22951,73,74,103
20191,68,70,99
12399,7,11,15
4285,16,14,20
10263,10,11,14
814,13,16,19
17294,78,74,104
14653,16,21,22
12425,8,7,9
3206,14,16,18
16601,76,91,106
8337,9,7,10
9136,13,15,18
9340,14,15,20
12870,75,84,110
10747,8,9,12
17483,12,9,14
9911,6,8,9
16403,63,80,97
11310,5,7,7
7019,5,7,9
9994,14,14,21
2772,11,10,16
16136,68,87,109
7544,14,16,18
366,10,16,17
14199,69,81,98
3433,14,15,20
21994,8,6,8
11638,12,14,17
9982,9,13,17
5549,10,13,14
10180,12,11,18
14452,69,85,111
6551,11,11,16
13654,7,6,10
17500,6,6,8
15708,70,88,100
6272,15,14,19
5294,12,14,14
14499,65,80,110
8037,14,10,23
14446,73,75,105
9337,8,14,15
16130,10,10,15
9400,9,15,16
16133,74,81,103
17926,5,8,9
7013,8,11,11
17704,9,13,13
5796,16,13,22
11653,15,17,18
8360,10,10,20
3661,8,7,15
15444,61,71,105
13411,15,14,18
11042,7,8,9
17727,65,78,93
15209,63,77,101
7802,5,9,9
4080,15,10,20
3202,11,9,17
19067,74,75,99
22183,69,74,104
14250,67,65,98
1929,8,12,17
11884,10,12,13
14481,84,77,106
9433,12,15,18
4777,5,11,14
8096,14,12,17
5850,16,16,20
23343,71,89,101
6046,8,11,11
21826,61,76,97
14920,6,7,10
5041,8,6,11
135,11,11,16
12344,13,13,16
12665,15,14,19
17934,78,81,102
12382,9,14,15
14432,80,82,107
13148,11,14,16
16170,68,81,103
23546,72,78,105
1486,14,14,18
6578,9,13,16
6077,14,13,19
7048,7,9,11
16120,9,10,14
17545,74,81,101
18593,9,13,15
13915,72,81,110
9695,6,7,13
6085,6,8,9
13389,58,71,93
1028,14,15,18
