,hhid,indid,APER,gender,age,educ,vehicles,income,school,employment,x,y
44719,471760155,47176015501,3,1,5,8,3,0,2,3,483746.31846000004,171736.840504
44720,471760156,47176015601,3,1,5,8,3,0,2,3,457147.305099,139260.790428
44721,471760157,47176015701,3,1,5,8,3,0,2,3,457506.751226,133268.89927
44722,471760158,47176015801,3,1,5,8,3,0,2,3,484225.57996199996,164187.057645
44723,471760159,47176015901,3,1,5,8,3,0,2,3,482548.164705,155079.38308499998
44724,471760160,47176016001,3,1,5,8,3,0,2,3,466972.16588999995,144653.49247
44725,471760161,47176016101,3,1,5,8,3,0,2,3,457386.93585,133029.223624
44726,471760162,47176016201,3,1,5,8,3,0,2,3,466972.16588999995,145252.681586
44727,471760163,47176016301,3,1,5,8,3,0,2,3,455469.88984200003,133748.250563
44728,471760164,47176016401,3,1,5,8,3,0,2,3,469248.658025,144773.330293
44729,471760165,47176016501,3,1,5,8,3,0,2,3,461221.02786599996,144893.16811600002
44730,471760166,47176016601,3,1,5,8,3,0,2,3,498243.978896,177369.218192
44731,471760167,47176016701,3,1,5,8,3,0,2,3,483626.50308500003,172695.543089
44732,471760168,47176016801,3,1,5,8,3,0,2,3,492852.28699799994,174612.948259
44733,471760169,47176016901,3,1,5,8,3,0,2,3,476916.842057,146451.059817
44734,471760000,47176000002,3,1,6,8,3,2600,2,3,460861.58173999994,144533.654647
44735,471760001,47176000102,3,1,6,8,3,2600,2,3,460981.39711499994,144653.49247
44736,471760002,47176000202,3,1,6,8,3,2600,2,3,484585.02608900005,151604.086213
44737,471760003,47176000302,3,1,6,8,3,2600,2,3,472843.11928999994,145732.032878
44738,471760004,47176000402,3,1,6,8,3,2600,2,3,455829.33596899995,134706.953148
44739,471760005,47176000502,3,1,6,8,3,2600,2,3,481709.45707700006,154120.680499
44740,471760006,47176000602,3,1,6,8,3,2600,2,3,476197.949804,153401.65356099998
44741,471760007,47176000702,3,1,6,8,3,2600,2,3,469128.842649,139859.979544
44742,471760008,47176000802,3,1,6,8,3,2600,2,3,456188.782095,134467.277502
44743,471760009,47176000902,3,1,6,8,3,2600,2,3,471525.150159,139140.952605
44744,471760010,47176001002,3,1,6,8,3,2600,2,3,456188.782095,138901.276958
44745,471760011,47176001102,3,1,6,8,3,2600,2,3,460022.874111,148248.627165
44746,471760012,47176001202,3,1,6,8,3,2600,2,3,482188.718579,171137.651388
44747,471760013,47176001302,3,1,6,8,3,2600,2,3,464096.59687799995,139859.979544
44748,471760014,47176001402,3,1,6,8,3,2600,2,3,493091.91774899996,175212.137375
44749,471760015,47176001502,3,1,6,8,3,2600,2,3,455469.88984200003,133029.223624
44750,471760016,47176001602,3,1,6,8,3,2600,2,3,484465.21071300004,172216.191796
44751,471760017,47176001702,3,1,6,8,3,2600,2,3,469368.4734,139380.628251
44752,471760018,47176001802,3,1,6,8,3,2600,2,3,483147.241583,171377.327034
44753,471760019,47176001902,3,1,6,8,3,2600,2,3,456428.412846,144293.979001
44754,471760020,47176002002,3,1,6,8,3,2600,2,3,457746.38197700004,145252.681586
44755,471760021,47176002102,3,1,6,8,3,2600,2,3,488059.67197799997,163827.544175
44756,471760022,47176002202,3,1,6,8,3,2600,2,3,460861.58173999994,147529.600226
44757,471760023,47176002302,3,1,6,8,3,2600,2,3,461101.212491,138302.08784300002
44758,471760024,47176002402,3,1,6,8,3,2600,2,3,491893.763994,159872.89601099998
44759,471760025,47176002502,3,1,6,8,3,2600,2,3,484465.21071300004,173294.732205
44760,471760026,47176002602,3,1,6,8,3,2600,2,3,484824.65683999995,154719.869615
44761,471760027,47176002702,3,1,6,8,3,2600,2,3,487820.04122700007,164187.057645
44762,471760028,47176002802,3,1,6,8,3,2600,2,3,485423.733717,169699.59751
44763,471760029,47176002902,3,1,6,8,3,2600,2,3,469608.10415100004,143335.276415
44764,471760030,47176003002,3,1,6,8,3,2600,2,3,456548.228222,136744.196142
44765,471760031,47176003102,3,1,6,8,3,2600,2,3,471405.334784,138781.439135
44766,471760032,47176003202,3,1,6,8,3,2600,2,3,470686.44253100007,143335.276415
44767,471760033,47176003302,3,1,6,8,3,2600,2,3,495368.409884,157236.463902
44768,471760034,47176003402,3,1,6,8,3,2600,2,3,472363.857788,144293.979001
44769,471760035,47176003502,3,1,6,8,3,2600,2,3,472244.042412,141417.87124500002
44770,471760036,47176003602,3,1,6,8,3,2600,2,3,494170.256129,149327.167573
44771,471760037,47176003702,3,1,6,8,3,2600,2,3,471405.334784,137463.223081
44772,471760038,47176003802,3,1,6,8,3,2600,2,3,481709.45707700006,154000.842676
44773,471760039,47176003902,3,1,6,8,3,2600,2,3,455469.88984200003,136025.169203
44774,471760040,47176004002,3,1,6,8,3,2600,2,3,455230.25909099996,135545.81790999998
44775,471760041,47176004102,3,1,6,8,3,2600,2,3,502557.33241400006,170298.786626
44776,471760042,47176004202,3,1,6,8,3,2600,2,3,479193.334191,157835.653017
44777,471760043,47176004302,3,1,6,8,3,2600,2,3,475359.242175,141777.384714
44778,471760044,47176004402,3,1,6,8,3,2600,2,3,506631.05518100003,164666.408937
44779,471760045,47176004502,3,1,6,8,3,2600,2,3,475479.05755100003,154839.707438
44780,471760046,47176004602,3,1,6,8,3,2600,2,3,472483.673163,145372.519409
44781,471760047,47176004702,3,1,6,8,3,2600,2,3,494649.517631,164187.057645
44782,471760048,47176004802,3,1,6,8,3,2600,2,3,497405.271267,176051.00213699997
44783,471760049,47176004902,3,1,6,8,3,2600,2,3,471525.150159,137942.574373
44784,471760050,47176005002,3,1,6,8,3,2600,2,3,484585.02608900005,173294.732205
44785,471760051,47176005102,3,1,6,8,3,2600,2,3,491414.502492,154719.869615
44786,471760052,47176005202,3,1,6,8,3,2600,2,3,455709.52059300005,139021.114782
44787,471760053,47176005302,3,1,6,8,3,2600,2,3,469608.10415100004,137822.73655
44788,471760054,47176005402,3,1,6,8,3,2600,2,3,476797.026681,152802.464445
44789,471760055,47176005502,3,1,6,8,3,2600,2,3,455829.33596899995,136624.358318
44790,471760056,47176005602,3,1,6,8,3,2600,2,3,456668.043597,139021.114782
44791,471760057,47176005702,3,1,6,8,3,2600,2,3,469248.658025,132789.547977
44792,471760058,47176005802,3,1,6,8,3,2600,2,3,455469.88984200003,138781.439135
44793,471760059,47176005902,3,1,6,8,3,2600,2,3,459663.427985,149207.32975
44794,471760060,47176006002,3,1,6,8,3,2600,2,3,483027.426207,156517.43696300001
44795,471760061,47176006102,3,1,6,8,3,2600,2,3,455589.70521800005,134587.115325
44796,471760062,47176006202,3,1,6,8,3,2600,2,3,481350.01095,170178.948803
44797,471760063,47176006302,3,1,6,8,3,2600,2,3,476677.21130600007,152682.626622
44798,471760064,47176006402,3,1,6,8,3,2600,2,3,469128.842649,139140.952605
44799,471760065,47176006502,3,1,6,8,3,2600,2,3,459663.427985,146570.89764100002
44800,471760066,47176006602,3,1,6,8,3,2600,2,3,461101.212491,137702.898727
44801,471760067,47176006702,3,1,6,8,3,2600,2,3,462658.812372,144533.654647
44802,471760068,47176006802,3,1,6,8,3,2600,2,3,483866.133836,143694.78988499998
44803,471760069,47176006902,3,1,6,8,3,2600,2,3,461101.212491,138302.08784300002
44804,471760070,47176007002,3,1,6,8,3,2600,2,3,460022.874111,148248.627165
44805,471760071,47176007102,3,1,6,8,3,2600,2,3,495608.04063500004,174612.948259
44806,471760072,47176007202,3,1,6,8,3,2600,2,3,467211.79664099996,144773.330293
44807,471760073,47176007302,3,1,6,8,3,2600,2,3,456428.412846,143934.465531
44808,471760074,47176007402,3,1,6,8,3,2600,2,3,485064.287591,170178.948803
44809,471760075,47176007502,3,1,6,8,3,2600,2,3,461221.02786599996,137702.898727
44810,471760076,47176007602,3,1,6,8,3,2600,2,3,460382.320238,148608.14063399998
44811,471760077,47176007702,3,1,6,8,3,2600,2,3,462778.62774799997,145372.519409
44812,471760078,47176007802,3,1,6,8,3,2600,2,3,455350.074467,139859.979544
44813,471760079,47176007902,3,1,6,8,3,2600,2,3,476317.765179,153641.329207
44814,471760080,47176008002,3,1,6,8,3,2600,2,3,472723.30391400005,144893.16811600002
44815,471760081,47176008102,3,1,6,8,3,2600,2,3,476557.39593,153521.491384
44816,471760082,47176008202,3,1,6,8,3,2600,2,3,464575.85838,145372.519409
44817,471760083,47176008302,3,1,6,8,3,2600,2,3,457147.305099,134826.790971
44818,471760084,47176008402,3,1,6,8,3,2600,2,3,456308.597471,139260.790428
44819,471760085,47176008502,3,1,6,8,3,2600,2,3,477995.18043599994,154240.518323
44820,471760086,47176008602,3,1,6,8,3,2600,2,3,482308.533954,155558.734377
44821,471760087,47176008702,3,1,6,8,3,2600,2,3,456787.85897299997,132789.547977
44822,471760088,47176008802,3,1,6,8,3,2600,2,3,498243.978896,164906.084584
44823,471760089,47176008902,3,1,6,8,3,2600,2,3,492492.84087200003,173055.05655799998
44824,471760090,47176009002,3,1,6,8,3,2600,2,3,471285.519408,136624.358318
44825,471760091,47176009102,3,1,6,8,3,2600,2,3,463856.96612700005,140818.682129
44826,471760092,47176009202,3,1,6,8,3,2600,2,3,470806.257906,138302.08784300002
44827,471760093,47176009302,3,1,6,8,3,2600,2,3,489497.456484,171137.651388
44828,471760094,47176009402,3,1,6,8,3,2600,2,3,488059.67197799997,156996.788255
44829,471760095,47176009502,3,1,6,8,3,2600,2,3,486262.441346,156397.599139
44830,471760096,47176009602,3,1,6,8,3,2600,2,3,484585.02608900005,154839.707438
44831,471760097,47176009702,3,1,6,8,3,2600,2,3,483985.94921099994,156397.599139
44832,471760098,47176009802,3,1,6,8,3,2600,2,3,457626.566601,134467.277502
44833,471760099,47176009902,3,1,6,8,3,2600,2,3,488179.487354,158434.842133
44834,471760100,47176010002,3,1,6,8,3,2600,2,3,477635.73431,144174.141177
44835,471760101,47176010102,3,1,6,8,3,2600,2,3,464216.412254,140339.33083599998
44836,471760102,47176010202,3,1,6,8,3,2600,2,3,476078.13442799996,143694.78988499998
44837,471760103,47176010302,3,1,6,8,3,2600,2,3,482667.980081,154959.545262
44838,471760104,47176010402,3,1,6,8,3,2600,2,3,485064.287591,154600.031792
44839,471760105,47176010502,3,1,6,8,3,2600,2,3,465055.11988199997,144893.16811600002
44840,471760106,47176010602,3,1,6,8,3,2600,2,3,472843.11928999994,147050.248933
44841,471760107,47176010702,3,1,6,8,3,2600,2,3,455829.33596899995,142017.06036099998
44842,471760108,47176010802,3,1,6,8,3,2600,2,3,463856.96612700005,140459.16866
44843,471760109,47176010902,3,1,6,8,3,2600,2,3,493211.733125,171736.840504
44844,471760110,47176011002,3,1,6,8,3,2600,2,3,460502.135613,143335.276415
44845,471760111,47176011102,3,1,6,8,3,2600,2,3,485184.102966,169459.921864
44846,471760112,47176011202,3,1,6,8,3,2600,2,3,456188.782095,139260.790428
44847,471760113,47176011302,3,1,6,8,3,2600,2,3,460382.320238,147529.600226
44848,471760114,47176011402,3,1,6,8,3,2600,2,3,468409.950396,145132.843763
44849,471760115,47176011502,3,1,6,8,3,2600,2,3,460621.95098900003,148368.46498800002
44850,471760116,47176011602,3,1,6,8,3,2600,2,3,484704.84146400006,164187.057645
44851,471760117,47176011702,3,1,6,8,3,2600,2,3,457267.120475,134587.115325
44852,471760118,47176011802,3,1,6,8,3,2600,2,3,457866.19735200005,132909.385801
44853,471760119,47176011902,3,1,6,8,3,2600,2,3,459903.058736,147769.275872
44854,471760120,47176012002,3,1,6,8,3,2600,2,3,489377.641109,165625.111523
44855,471760121,47176012102,3,1,6,8,3,2600,2,3,477276.288183,144293.979001
44856,471760122,47176012202,3,1,6,8,3,2600,2,3,469727.91952700005,136504.520495
44857,471760123,47176012302,3,1,6,8,3,2600,2,3,506631.05518100003,163827.544175
44858,471760124,47176012402,3,1,6,8,3,2600,2,3,463856.96612700005,140099.65519000002
44859,471760125,47176012502,3,1,6,8,3,2600,2,3,483746.31846000004,159633.22036500002
44860,471760126,47176012602,3,1,6,8,3,2600,2,3,494050.440753,172216.191796
44861,471760127,47176012702,3,1,6,8,3,2600,2,3,482068.90320299997,171137.651388
44862,471760128,47176012802,3,1,6,8,3,2600,2,3,456787.85897299997,138182.25002
44863,471760129,47176012902,3,1,6,8,3,2600,2,3,483626.50308500003,171856.678327
44864,471760130,47176013002,3,1,6,8,3,2600,2,3,487580.41047600005,168261.543632
44865,471760131,47176013102,3,1,6,8,3,2600,2,3,502916.77853999997,173774.083497
44866,471760132,47176013202,3,1,6,8,3,2600,2,3,483147.241583,170538.462272
44867,471760133,47176013302,3,1,6,8,3,2600,2,3,470087.36565299996,142855.925123
44868,471760134,47176013402,3,1,6,8,3,2600,2,3,456668.043597,144533.654647
44869,471760135,47176013502,3,1,6,8,3,2600,2,3,488179.487354,175331.975198
44870,471760136,47176013602,3,1,6,8,3,2600,2,3,476317.765179,153641.329207
44871,471760137,47176013702,3,1,6,8,3,2600,2,3,455110.443716,136864.033965
44872,471760138,47176013802,3,1,6,8,3,2600,2,3,488179.487354,163827.544175
44873,471760139,47176013902,3,1,6,8,3,2600,2,3,485663.364468,155438.896554
44874,471760140,47176014002,3,1,6,8,3,2600,2,3,474640.349922,154000.842676
44875,471760141,47176014102,3,1,6,8,3,2600,2,3,492013.57937,151364.410567
44876,471760142,47176014202,3,1,6,8,3,2600,2,3,485543.549093,169819.435333
44877,471760143,47176014302,3,1,6,8,3,2600,2,3,485543.549093,170059.110979
44878,471760144,47176014402,3,1,6,8,3,2600,2,3,471884.596286,145732.032878
44879,471760145,47176014502,3,1,6,8,3,2600,2,3,484105.764587,171976.51615
44880,471760146,47176014602,3,1,6,8,3,2600,2,3,463737.15075200005,140698.84430599998
44881,471760147,47176014702,3,1,6,8,3,2600,2,3,477635.73431,153281.815737
44882,471760148,47176014802,3,1,6,8,3,2600,2,3,460022.874111,148488.302811
44883,471760149,47176014902,3,1,6,8,3,2600,2,3,459783.24336,146810.57328699998
44884,471760150,47176015002,3,1,6,8,3,2600,2,3,459903.058736,152323.113152
44885,471760151,47176015102,3,1,6,8,3,2600,2,3,471884.596286,139380.628251
44886,471760152,47176015202,3,1,6,8,3,2600,2,3,494649.517631,172815.380912
44887,471760153,47176015302,3,1,6,8,3,2600,2,3,498124.16352,176051.00213699997
44888,471760154,47176015402,3,1,6,8,3,2600,2,3,496566.56363900006,164906.084584
44889,471760155,47176015502,3,1,6,8,3,2600,2,3,483746.31846000004,171736.840504
44890,471760156,47176015602,3,1,6,8,3,2600,2,3,457147.305099,139260.790428
44891,471760157,47176015702,3,1,6,8,3,2600,2,3,457506.751226,133268.89927
44892,471760158,47176015802,3,1,6,8,3,2600,2,3,484225.57996199996,164187.057645
44893,471760159,47176015902,3,1,6,8,3,2600,2,3,482548.164705,155079.38308499998
44894,471760160,47176016002,3,1,6,8,3,2600,2,3,466972.16588999995,144653.49247
44895,471760161,47176016102,3,1,6,8,3,2600,2,3,457386.93585,133029.223624
44896,471760162,47176016202,3,1,6,8,3,2600,2,3,466972.16588999995,145252.681586
44897,471760163,47176016302,3,1,6,8,3,2600,2,3,455469.88984200003,133748.250563
44898,471760164,47176016402,3,1,6,8,3,2600,2,3,469248.658025,144773.330293
44899,471760165,47176016502,3,1,6,8,3,2600,2,3,461221.02786599996,144893.16811600002
44900,471760166,47176016602,3,1,6,8,3,2600,2,3,498243.978896,177369.218192
44901,471760167,47176016702,3,1,6,8,3,2600,2,3,483626.50308500003,172695.543089
44902,471760168,47176016802,3,1,6,8,3,2600,2,3,492852.28699799994,174612.948259
44903,471760169,47176016902,3,1,6,8,3,2600,2,3,476916.842057,146451.059817
44904,471830000,47183000001,3,0,19,6,3,0,1,3,473562.01154300006,154120.680499
44905,471830000,47183000002,3,1,14,6,3,58000,1,1,473562.01154300006,154120.680499
44906,471830000,47183000003,3,0,12,6,3,28800,1,1,473562.01154300006,154120.680499
44907,471860000,47186000003,3,0,11,5,4,2600,1,1,503995.11692,165505.273699
44908,471860000,47186000001,3,1,15,3,4,0,1,3,503995.11692,165505.273699
44909,471860000,47186000002,3,0,17,5,4,8000,1,3,503995.11692,165505.273699
44910,472090000,47209000001,2,1,12,8,2,36400,1,1,480990.564824,169579.75968699998
44911,472090000,47209000002,2,0,14,6,2,0,1,3,480990.564824,169579.75968699998
44912,472140000,47214000001,1,0,12,10,2,200,2,3,482188.718579,151364.410567
44913,472140001,47214000101,1,0,12,10,2,200,2,3,460142.689487,147769.275872
44914,472140002,47214000201,1,0,12,10,2,200,2,3,462179.55087,146331.221994
44915,472140003,47214000301,1,0,12,10,2,200,2,3,483386.872334,171976.51615
44916,472280000,47228000001,2,1,13,10,1,200000,2,1,471045.888657,143215.43859200002
44917,472280000,47228000002,2,0,14,10,1,90000,2,1,471045.888657,143215.43859200002
44918,472740000,47274000001,2,1,22,2,1,0,1,3,459303.981858,149447.005396
44919,472740000,47274000002,2,1,16,4,1,0,1,3,459303.981858,149447.005396
44920,472760000,47276000001,1,1,19,3,1,17100,1,2,463617.33537600003,142017.06036099998
44921,472760001,47276000101,1,1,19,3,1,17100,1,2,456548.228222,138661.60131199998
44922,472760002,47276000201,1,1,19,3,1,17100,1,2,457626.566601,134946.62879400002
44923,472760003,47276000301,1,1,19,3,1,17100,1,2,485423.733717,155319.058731
44924,472760004,47276000401,1,1,19,3,1,17100,1,2,472843.11928999994,147050.248933
44925,472940000,47294000001,3,1,8,10,3,47000,1,1,479672.595693,155918.247847
44926,472940001,47294000101,3,1,8,10,3,47000,1,1,464695.67375600006,145252.681586
44927,472940002,47294000201,3,1,8,10,3,47000,1,1,460502.135613,148727.978457
44928,472940003,47294000301,3,1,8,10,3,47000,1,1,469608.10415100004,139500.466074
44929,472940004,47294000401,3,1,8,10,3,47000,1,1,490336.16411300004,156517.43696300001
44930,472940005,47294000501,3,1,8,10,3,47000,1,1,470926.07328199997,137343.385257
44931,472940006,47294000601,3,1,8,10,3,47000,1,1,494649.517631,164187.057645
44932,472940007,47294000701,3,1,8,10,3,47000,1,1,495368.409884,160711.76077300002
44933,472940000,47294000002,3,0,8,10,3,80000,1,1,479672.595693,155918.247847
44934,472940001,47294000102,3,0,8,10,3,80000,1,1,464695.67375600006,145252.681586
44935,472940002,47294000202,3,0,8,10,3,80000,1,1,460502.135613,148727.978457
44936,472940003,47294000302,3,0,8,10,3,80000,1,1,469608.10415100004,139500.466074
44937,472940004,47294000402,3,0,8,10,3,80000,1,1,490336.16411300004,156517.43696300001
44938,472940005,47294000502,3,0,8,10,3,80000,1,1,470926.07328199997,137343.385257
44939,472940006,47294000602,3,0,8,10,3,80000,1,1,494649.517631,164187.057645
44940,472940007,47294000702,3,0,8,10,3,80000,1,1,495368.409884,160711.76077300002
44941,472940000,47294000003,3,0,8,10,3,50000,1,1,479672.595693,155918.247847
44942,472940001,47294000103,3,0,8,10,3,50000,1,1,464695.67375600006,145252.681586
44943,472940002,47294000203,3,0,8,10,3,50000,1,1,460502.135613,148727.978457
44944,472940003,47294000303,3,0,8,10,3,50000,1,1,469608.10415100004,139500.466074
44945,472940004,47294000403,3,0,8,10,3,50000,1,1,490336.16411300004,156517.43696300001
44946,472940005,47294000503,3,0,8,10,3,50000,1,1,470926.07328199997,137343.385257
44947,472940006,47294000603,3,0,8,10,3,50000,1,1,494649.517631,164187.057645
44948,472940007,47294000703,3,0,8,10,3,50000,1,1,495368.409884,160711.76077300002
44949,473040000,47304000001,1,1,13,6,2,25000,1,1,472244.042412,144653.49247
44950,473040001,47304000101,1,1,13,6,2,25000,1,1,472363.857788,153521.491384
44951,473100000,47310000001,1,1,21,3,1,0,1,3,457027.489724,143455.114238
44952,473100001,47310000101,1,1,21,3,1,0,1,3,460741.76636400004,138901.276958
44953,473100002,47310000201,1,1,21,3,1,0,1,3,471285.519408,143215.43859200002
44954,473100003,47310000301,1,1,21,3,1,0,1,3,455469.88984200003,137583.06090399998
44955,473100004,47310000401,1,1,21,3,1,0,1,3,498962.87114899996,169579.75968699998
44956,473140000,47314000002,2,0,18,6,2,0,1,3,459903.058736,147769.275872
44957,473140001,47314000102,2,0,18,6,2,0,1,3,469248.658025,137702.898727
44958,473140000,47314000001,2,1,17,6,2,0,1,3,459903.058736,147769.275872
44959,473140001,47314000101,2,1,17,6,2,0,1,3,469248.658025,137702.898727
44960,473160000,47316000001,1,0,11,10,1,65000,1,1,495368.409884,160711.76077300002
44961,473170000,47317000001,1,0,20,10,0,0,1,3,469847.73490200005,139500.466074
44962,473230000,47323000001,2,0,17,11,3,200000,1,1,461101.212491,138302.08784300002
44963,473230000,47323000002,2,1,16,11,3,0,1,3,461101.212491,138302.08784300002
44964,473310000,47331000001,2,1,9,10,2,60000,1,1,481829.27245200006,154000.842676
44965,473310001,47331000101,2,1,9,10,2,60000,1,1,461340.84324200003,142975.762946
44966,473310002,47331000201,2,1,9,10,2,60000,1,1,472603.48853900004,144293.979001
44967,473310003,47331000301,2,1,9,10,2,60000,1,1,493690.99462700007,172575.705266
